"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MAP1B",45194.3208990337,0.709665788985472,0.102042233211187,6.95462816377947,3.53493148339375e-12,5.23715520106826e-12
"RPS6",35382.3283076417,0.420361943008475,0.10291007919014,4.0847499712035,4.41243027385692e-05,5.48400683343478e-05
"HBA2",3016.2207248002,0.319947167594305,0.238669813108079,1.34054308514257,0.180068846696576,0.192208507646457
"HSP90AB1",54270.0040359699,0.143728031825588,0.0778549447182781,1.84610023609515,0.0648776525870412,0.0710688590558875
"HSP90AA1",82314.5271088842,-0.116942485240319,0.107115910160864,-1.09173777326541,0.274948377190097,0.289872558942425
"TUBA1B",12024.843801192,2.67589458057157,0.132367154222561,20.215699251737,7.12288153979671e-91,3.36891459395659e-90
"RPS11",28086.7637802147,1.13939490401608,0.0869724632413793,13.1006396915982,3.264941946343e-39,7.78041698195377e-39
"RPS2",15181.9416232523,0.887849419526134,0.100678066707586,8.81869754317831,1.15798766196249e-18,1.9579526250799e-18
"RPS18",24331.3621530799,1.00072809463232,0.0993821209082225,10.0694982707852,7.53615383388615e-24,1.40365909231185e-23
"COL3A1",1922.4697151704,6.3472907685447,0.189063471304767,33.5722745633554,4.26026386498794e-247,1.20749552854806e-245
"AHNAK",15765.8010902459,-1.53213795282274,0.116381635264447,-13.1647742304133,1.39955363237092e-39,3.35536260358935e-39
"PABPC1",10911.8959557072,1.35748556862903,0.0786684576481173,17.255779625184,1.01245873475187e-66,3.51862361980525e-66
"HBB",11948.2647784123,-0.471476119874403,0.238026701007206,-1.98076987951083,0.0476170860935611,0.0525321029570387
"RPL7A",23106.5696838038,1.11035681307248,0.0676987044647314,16.4014484745559,1.86732159908238e-60,5.96742333960654e-60
"RPL15",33051.4872816269,0.249707031302244,0.0551795682728062,4.52535311743832,6.02947460137321e-06,7.68513645893439e-06
"RACK1",16678.956602045,1.44744801959193,0.0623836724424462,23.2023534832342,4.3108212623292e-119,2.90228253784616e-118
"PTMA",23610.7127648695,1.15354336412443,0.0985759600200293,11.7020758802658,1.24373199249939e-31,2.63021362231033e-31
"TUBB",15860.1298863323,2.16750356264858,0.0747563112200611,28.9942551641971,7.77373590585273e-185,1.12670094019297e-183
"RPL7",19711.1304375635,1.11424771779914,0.0740583922216551,15.0455294042061,3.69366849562378e-51,1.044582918484e-50
"RPS3",19822.932100493,1.15990724432665,0.085610366509595,13.5486774746683,8.06704800445495e-42,1.99357683623549e-41
"RPS8",22378.4525561985,0.798994015663105,0.082078349292675,9.7345283201792,2.14811937756374e-22,3.89977262929846e-22
"MT-ND3",323198.192795593,-4.34379784471669,0.158435870978032,-27.416757442,1.73147613640106e-165,2.00763783532805e-164
"RPLP1",22831.8785229014,-0.241744594214921,0.106943108867109,-2.26049716317226,0.0237904122988044,0.026700248609501
"HSPA8",44201.8797191088,0.154973714508695,0.0905924402873666,1.71066938937847,0.0871421615506794,0.0947796922910981
"APP",56946.4148651213,-2.19916601420366,0.0916745766875599,-23.9888319495462,3.63703095293773e-127,2.68831154596086e-126
"RPL6",18797.7441127419,1.42954038083903,0.0695944931507523,20.5409985204207,9.26383675025951e-94,4.54636947653822e-93
"RPSA",22477.5468614742,0.607140517724937,0.0955487688324784,6.35424741881719,2.09449486449581e-10,2.98704268226455e-10
"RPL19",24596.869544658,0.651174608372938,0.0916756006167889,7.10303073000742,1.22050252371569e-12,1.82471326774322e-12
"MBP",831554.165637354,-7.85070392326044,0.392098643345994,-20.0222674994895,3.52316561954334e-89,1.62746149483855e-88
"RPS24",21644.0836903098,0.706786261731686,0.0857057706283034,8.2466589653215,1.62884411504315e-16,2.63855045401233e-16
"RPL18A",9946.23793777714,1.52824348954247,0.0805969632938751,18.9615517394885,3.54528416780459e-80,1.46021948196013e-79
"EIF4G2",26171.4003237352,0.817929289012466,0.0486226142341599,16.8219932616833,1.68396405130796e-63,5.5948548031734e-63
"PKM",45173.5070388952,1.28698655903127,0.0718618944741034,17.9091654687041,1.00023989542755e-71,3.70618262092085e-71
"RPL37A",26074.3977282844,0.526190657839266,0.0937174149589241,5.61465185600662,1.96958392240377e-08,2.68769066158736e-08
"SRRM2",31983.0464122862,-0.193546391194281,0.104848857550934,-1.84595612880436,0.0648985757479185,0.0710849953254157
"PTPRZ1",13132.0010384939,-0.725842498595768,0.142300678292216,-5.10076625991371,3.38281121372312e-07,4.46080297786648e-07
"HBA1",463.822980767166,2.82074942000078,0.241525835320117,11.6788724330968,1.63449291171538e-31,3.4464261817746e-31
"RPS23",14088.9148931219,1.36106512250519,0.0749377569900693,18.1626082388021,1.02058670652254e-73,3.88181405042155e-73
"RPL9",18739.5208792566,0.753714805751395,0.0848759967278345,8.88018797785993,6.67474688879109e-19,1.13543893800286e-18
"GLUL",100535.549602257,-1.39643779870731,0.14228851511928,-9.81412869152988,9.78798875608903e-23,1.78740571000869e-22
"RPS27",18645.7815143878,0.640245076685006,0.118318386508757,5.41120527059942,6.26019614606114e-08,8.41264242105312e-08
"FLNA",9969.1283192125,0.147195417642307,0.109763180749631,1.34102726102716,0.179911601797999,0.192058521067537
"ENO1",39056.4945260505,-0.877913820073032,0.0931671008118569,-9.42300245926837,4.38369845862932e-21,7.7523454947783e-21
"RPL5",19725.5290961682,0.83854303359243,0.0729681682823724,11.49190192561,1.44886437156607e-30,3.00805102572019e-30
"RPL23A",9394.9106193056,1.71385933272118,0.0931786548908823,18.3932611468604,1.48757032979799e-75,5.76301715010162e-75
"H3-3B",23021.9296388946,1.61741241132917,0.0861379658365055,18.7769979894708,1.164824122246e-78,4.71807201808815e-78
"RPL21",18797.8872589232,0.546379362586136,0.0927135124387429,5.89320098240412,3.78785226584721e-09,5.25447204346346e-09
"RPL27A",16426.5379499683,0.531079204267112,0.0831375471357742,6.3879585405592,1.68114900266355e-10,2.40292733178619e-10
"RPL32",22444.8852784852,0.399915635861935,0.0920003247892316,4.34689373953975,1.38079070502377e-05,1.74234324535208e-05
"RPL28",17101.4899300558,-0.268848667005038,0.0959255812239046,-2.80267957279826,0.00506799939128402,0.00585326139576911
"DYNC1H1",28180.0746041816,0.226761300429,0.0582390835347931,3.8936275549997,9.87562363151711e-05,0.000121529034805087
"MT-ND4L",274792.501057371,-4.07115418550158,0.168900870038752,-24.1038082549101,2.28012590660495e-128,1.71405142645175e-127
"RPS20",17352.28244709,0.479836461621579,0.103409892374557,4.64014080861416,3.48171858156406e-06,4.4660462172057e-06
"RPL41",8728.54640037929,1.49861267252244,0.0831810249628576,18.0162804340486,1.45182548243418e-72,5.4373587970186e-72
"DDX5",24355.067937274,0.747435871894563,0.0617872975262134,12.0969180045051,1.09651040522123e-33,2.39749389362562e-33
"SPTAN1",41036.2327920116,-0.50890083592507,0.0719574027402792,-7.07225131181959,1.52440018450441e-12,2.27490765963679e-12
"IGFBP5",6278.57194736737,1.20298183721964,0.115013487178863,10.4594849415253,1.32574354238289e-25,2.53848375696634e-25
"RPL37",22511.2783825817,0.129098428378047,0.0962228093173216,1.34166139290642,0.179705810342666,0.191856677541245
"RPS14",16883.5078853383,0.946190736267466,0.0937835487222852,10.0890907750714,6.17387081222787e-24,1.15291789577946e-23
"RPL26",16020.7246116391,0.514606983404434,0.085305789221563,6.03249777184355,1.61444570242944e-09,2.25809945390369e-09
"RPL8",20663.8563631631,0.179445248468233,0.0724288932446595,2.47753680098466,0.0132292765215682,0.0150251177590859
"RPL17",15994.7714168725,0.526438799528267,0.0729231290778254,7.21909229877448,5.23357259910718e-13,7.8829785940364e-13
"HNRNPA2B1",31561.9605146834,0.576351969517989,0.0528910747825333,10.8969608178264,1.19171512825459e-27,2.3630502603618e-27
"PPIA",21288.797889121,0.642678670552041,0.0704564820587139,9.12164007871517,7.39959140312124e-20,1.28056550152915e-19
"TMSB10",19523.8939726503,1.62271406226145,0.146236400536169,11.0965126077492,1.30434586089288e-28,2.62769149476823e-28
"SPP1",17873.7878418541,-1.92351048410178,0.276543992571129,-6.95553161801929,3.51234992863085e-12,5.20504322627854e-12
"SPARCL1",82062.8846235253,-2.98141355147972,0.170494184179054,-17.4868929743,1.8032426337217e-68,6.42440167364723e-68
"RPS27A",20895.7699590388,0.205882839155194,0.0859196214187468,2.3962260977825,0.0165648687777554,0.0187135251156239
"DST",30119.6673647673,0.792853236225217,0.0869688581106665,9.11651887180494,7.75761009024508e-20,1.34191691118028e-19
"RPS12",18191.6113075914,0.13384429805409,0.10864344781535,1.23195922759715,0.217964315034971,0.231218221262954
"RPL30",11000.8828240887,1.12492047867059,0.095872193967972,11.7335426687575,8.57912714880091e-32,1.81932016517801e-31
"RPS7",13653.2651388883,1.12167120761385,0.0719821035139723,15.5826400293529,9.55265769421923e-55,2.82834556801502e-54
"HLA-B",10303.2197796945,-1.42508621516169,0.13763460876207,-10.3541269741628,4.00826526363294e-25,7.61013512425446e-25
"CANX",20102.5222203877,0.300666393866366,0.0744951040382091,4.03605576162632,5.43573021119563e-05,6.73758202076607e-05
"UBC",24354.0437919675,-0.15467394737494,0.0812059665609203,-1.90471161080145,0.0568175688858649,0.0624422090225795
"RPS17",12890.9867829165,0.680515002616017,0.0965958302023614,7.04497286467114,1.85497652791139e-12,2.76392465782644e-12
"RPL29",12508.5435893187,0.90668753931608,0.0891799261183925,10.1669465179012,2.78502666106088e-24,5.2280165236824e-24
"RPL11",15353.3116981278,0.599881733350785,0.0869370202418803,6.90018741937285,5.19339757124815e-12,7.65669287443585e-12
"RPS10",14224.0912647479,0.741543771696708,0.0883615537850297,8.3921540526638,4.77314884865734e-17,7.83175752340446e-17
"RPL39",3387.3730389258,3.16934804409909,0.106108968843072,29.8688044814226,5.00388155592961e-196,8.21739004013105e-195
"RPL23",12661.0910561595,1.17678978565825,0.0801422654262975,14.6837599286544,8.19191676848838e-49,2.23043198732159e-48
"RPS15A",9591.504753553,1.41295607819279,0.0859323662547276,16.4426529813503,9.46818158866503e-61,3.03759800045517e-60
"RPL10A",13004.6589222228,1.13421681423581,0.0719680956380257,15.7599948168773,5.86377970571144e-56,1.75928717307532e-55
"RPL31",22797.3039468115,-0.214537694935853,0.100215290526456,-2.14076807849214,0.0322927453900973,0.0359996527467152
"ALDOA",48969.7304401548,-1.14841597570756,0.0788408671887015,-14.5662524609082,4.60467257062875e-48,1.24281769194092e-47
"HSP90B1",16426.1114169755,0.334718170563501,0.094639043737936,3.5367873273357,0.000405025670064689,0.000488473383764715
"A2M",12068.2546947442,-0.0525097110452593,0.152669511900589,-0.343943662304044,0.730888654974827,0.74304669881978
"RPL12",13059.5790701465,1.20457831295519,0.0893019932150372,13.4888177697735,1.81995448879988e-41,4.4744608217892e-41
"RPS19",14756.3919186375,0.48628154101968,0.10144399641277,4.79359605511821,1.63817966634015e-06,2.11835804775472e-06
"HLA-A",9427.66429135065,0.273230923373901,0.11359684572539,2.40526857615757,0.0161605839855483,0.0182675867621968
"APOE",57423.5945758894,-3.93508983882074,0.17380121683546,-22.6413250175696,1.69860410617932e-113,1.06781361088896e-112
"CALM1",99440.8183250356,-2.03579809137399,0.0846778576677912,-24.0416815852953,1.01997386056903e-127,7.61266576428603e-127
"UBB",11499.1138592626,1.4737750244336,0.0781225045311759,18.8649228961351,2.21594370702431e-79,9.0683842470346e-79
"NACA",21033.5295140471,-0.0880296975333697,0.0618534663665408,-1.42319748115182,0.154678915602826,0.165816144210389
"RPL18",16646.6730500431,0.380391127712544,0.0829452622439154,4.58605009402389,4.51710264649579e-06,5.7773617024095e-06
"YWHAZ",31067.7709977143,-0.422434444562077,0.088478850256933,-4.77441154960053,1.80233474328165e-06,2.32853129072933e-06
"HNRNPU",20039.9377181763,0.595884723803574,0.0462491388658221,12.8842339212488,5.52211031021318e-38,1.29179344305965e-37
"PLP1",219480.16743027,-6.05053189571117,0.26200917754872,-23.0928242755393,5.46626023574015e-118,3.63962884257895e-117
"HSPA5",11517.6537687736,0.197775513232931,0.113082613025478,1.74894714529078,0.0803001561273859,0.0874457349574293
"CST3",64372.1024249915,-4.79663870602129,0.155433501231554,-30.8597481753666,4.14525519064586e-209,7.800554808758e-208
"CALR",9292.95238630686,1.65677970142014,0.0818210728190307,20.2488142032133,3.63894321743486e-91,1.72966580509047e-90
"SCD",59421.4566105029,-3.28948258967986,0.17571996572844,-18.7200274939928,3.39975642444305e-78,1.36932645600638e-77
"DDX17",31810.5988497689,-0.114416220829808,0.0697264224484603,-1.64093060868541,0.100811820359753,0.109254048896299
"RPS9",16765.8444861243,0.477091025579294,0.100621101722328,4.74146096010621,2.12182548389256e-06,2.73606321383989e-06
"CTSB",17545.4311477439,-1.23697058149684,0.0768976693702083,-16.0859307132144,3.20203832275352e-58,9.93948023442069e-58
"TNR",9854.86675342575,-3.87224896087606,0.13943885187532,-27.7702298089665,9.9302487746043e-170,1.2100777673427e-168
"NPM1",10299.8111255657,1.27815412938602,0.0587961365125409,21.7387434821232,8.82826267245291e-105,4.96276333090534e-104
"PCBP2",12549.5570460905,1.15971616915141,0.0385610593657699,30.0748005429765,1.03505340945313e-198,1.75241564706673e-197
"MYL6",11658.3973094705,1.8921195304152,0.0743040780489503,25.464544882297,4.87212687499091e-143,4.37614588403918e-142
"APOD",16433.1237142322,-2.72757759198476,0.183017469587166,-14.9033728754822,3.13353428339466e-50,8.7157354104888e-50
"VCAN",3512.60018373772,1.11658219532822,0.144043400824926,7.75170670043636,9.06656125556421e-15,1.41907631105293e-14
"NTRK2",37662.4674518702,-3.79426425430065,0.165500925988377,-22.9259397289844,2.56141687212033e-116,1.67154657618358e-115
"RPS5",12135.1549632321,0.842252900813653,0.0812158786500763,10.370544711368,3.37594840836785e-25,6.42023057979698e-25
"HNRNPC",14339.5166730327,1.3565571520447,0.0548397380740326,24.736754763733,4.30492744786585e-135,3.49478516082405e-134
"SLC1A2",108148.52394885,-4.97412293400353,0.236555719187271,-21.0272782712378,3.69234739504841e-98,1.91871687404983e-97
"ITM2C",46707.3882685252,-2.75619793992172,0.166404894039945,-16.5632023975214,1.28565266034905e-61,4.16187447494269e-61
"PEA15",62185.4390917159,-3.11171944082146,0.122310425584408,-25.4411627296156,8.84267043938707e-143,7.89922287733262e-142
"DPYSL3",13179.4179122708,2.89527180882629,0.141058197982198,20.5253707352172,1.27784994518441e-93,6.2498677123016e-93
"RPL24",15993.9923142356,0.647265171864921,0.0780992337047074,8.28772756352803,1.15432605432771e-16,1.87577983828253e-16
"HLA-DRA",3727.48789723039,-1.14715969292695,0.240520892478971,-4.76948044348059,1.84701672354242e-06,2.38491619454931e-06
"RPS25",14248.5001421715,0.194400723962636,0.0882240830213364,2.20348817811596,0.0275603592974932,0.0308018074555471
"APLP2",23981.3829492972,-0.998883943316056,0.0586665090311768,-17.0264766015858,5.22574399096796e-65,1.78106636794303e-64
"PCDHGC3",4266.89073704928,0.470490245727757,0.127060277812057,3.70289010719535,0.000213157230504696,0.000259721032689036
"CSDE1",19385.7524285496,0.459252371973559,0.0596810414936635,7.69511322992443,1.41368927325502e-14,2.2021630028083e-14
"RPS16",12553.7601836546,0.373079889803893,0.0904258516788261,4.12581007397083,3.69432060375484e-05,4.60196486277828e-05
"SERPINA3",6071.38803596308,-0.948508705356853,0.340304280774445,-2.78723706677533,0.00531595740751504,0.00613593515141932
"NAP1L1",19182.8398354521,-0.119225766408006,0.0875119183500336,-1.36239461613813,0.173073381920272,0.184982248702309
"YBX1",9072.17394699348,1.73812988091285,0.0840416037227907,20.6817790703522,5.05421358392744e-95,2.52798770064937e-94
"C3",5240.75257922485,-0.390816291838934,0.235115085472647,-1.66223401213616,0.0964658628738758,0.104642944616256
"NCL",16540.7427894148,0.823080853304575,0.051927167791031,15.8506787163297,1.39070707451702e-56,4.21211781223769e-56
"EIF4B",10154.6849422059,1.57091297386808,0.0629359780538872,24.9604919545864,1.64278693170726e-137,1.37948435911248e-136
"RPL14",15870.8490709199,0.394393335283193,0.0552418992793721,7.13938768268352,9.37475839312899e-13,1.40596879533221e-12
"AQP4",3597.7540440638,-0.319255945675244,0.21207069081455,-1.50542229314669,0.132215541152569,0.142173507905419
"RPL27",11829.194831363,0.725276429501992,0.085888812951221,8.44436434246565,3.05704342415654e-17,5.03541418652503e-17
"HNRNPK",18024.1639921702,0.847505287282546,0.0347171966990268,24.4116855006989,1.28521798118847e-131,1.00156260733621e-130
"CLTC",17754.6276036901,0.511694684144724,0.0599136896950816,8.54053033203077,1.33607212499799e-17,2.21469630654902e-17
"CPE",59493.8289897372,-0.705151535110503,0.118171700570346,-5.96717768896567,2.41392489308498e-09,3.36483835430752e-09
"PRRC2B",10374.8038662946,1.81427216477961,0.0775076572955213,23.4076506513692,3.57180344406072e-121,2.47588959748629e-120
"QKI",27896.742580969,-3.09501357175851,0.148762739883859,-20.8050320542282,3.89699687373085e-96,1.97325218851153e-95
"H3-3A",2995.06914761972,4.03231134351979,0.0671041205550992,60.0903686713078,0,0
"MAP4",51066.1448621894,-1.60640882816321,0.141868564763647,-11.3232190009076,1.00704854890414e-29,2.06537614666262e-29
"RHOA",13934.1093070551,-0.0880402875759169,0.0826434513806263,-1.06530264776134,0.286738994994335,0.301831904955523
"SON",9026.03408568778,1.20492263614597,0.0421681200484171,28.5742554982884,1.4037882392827e-179,1.91378684070381e-178
"TIMP2",11101.7434918262,-0.13004116031391,0.140114368270724,-0.928107244951846,0.353351941858309,0.369679815948918
"STMN1",24801.6802308949,0.661342046706508,0.137020446235518,4.82659387614138,1.38887940903909e-06,1.80003914828495e-06
"CCNI",18779.878926723,0.605464479072568,0.0778697680108909,7.77534715382595,7.52407776443881e-15,1.17925844699608e-14
"ATP5F1B",23946.1441495308,0.0317553797638413,0.0677347577287887,0.468819566624723,0.639198612755228,0.654186953978001
"RPL34",14990.2822841393,-0.347363862393889,0.0900877451210687,-3.85583923681371,0.000115333267519846,0.000141746314546073
"HUWE1",13004.5531190887,0.655368402352027,0.0458454888555595,14.2951557222309,2.34580490162522e-46,6.18880589881773e-46
"ATP1A2",66800.696662351,-4.37781112352874,0.159524527689444,-27.4428715567257,8.45116712368698e-166,9.82887005195571e-165
"LDHA",11275.4373545289,0.966741420591028,0.0927907346567328,10.418512410397,2.04120777727527e-25,3.89802430133801e-25
"MSN",6804.94436400247,-1.39042477142286,0.133759352651687,-10.3949723429326,2.61362758309123e-25,4.97790460034914e-25
"TNC",3611.48704096124,1.92778634766188,0.273403833994294,7.05105820755283,1.77562192599373e-12,2.64602935070518e-12
"HIPK2",44173.7012881082,-1.84698165548303,0.191735524795195,-9.63296529141333,5.80302229667458e-22,1.04327162010223e-21
"FOS",8989.97599624035,-2.54487234508017,0.235540951523496,-10.804373203979,3.28190718685682e-27,6.45306827645245e-27
"LDHB",28582.0203691045,-0.692354304437205,0.0814756099118738,-8.49768789931212,1.9340427598786e-17,3.19667053141058e-17
"TUBB2B",16864.4760643797,0.18630685589141,0.140830746029503,1.32291322132442,0.185864238002008,0.198191879983748
"RPL22",10432.7284944071,1.01456509329183,0.0685846505600175,14.7928885691996,1.62813767453367e-49,4.48186867289495e-49
"HMGB1",13427.4462297587,0.536700636788097,0.0590374706157026,9.09084740912574,9.82701078349503e-20,1.69809207863525e-19
"MATR3",2666.04249232402,4.85061471030732,0.058168684182564,83.3887645641689,0,0
"ATP1A1",25140.2335737957,-1.60673096249114,0.128019282609982,-12.550694940122,3.94036575560993e-36,8.95849841724032e-36
"RPS13",9621.0828358215,0.572614803882895,0.0911298936721247,6.28350128381692,3.31031475206369e-10,4.6947248627303e-10
"SEPTIN2",18370.7364084189,-0.333281699189487,0.0954118551503567,-3.49308478138569,0.000477474890564032,0.000573979921330456
"UBA52",13392.1109793192,0.0394253792364831,0.0710813345668955,0.554651646268394,0.579132955880527,0.594727786773356
"TXNIP",8955.66183354067,0.798904885447785,0.148694914003954,5.37277882568695,7.75324071807727e-08,1.03952723899812e-07
"PRPF8",11547.7643143507,0.999190490764634,0.079007727165002,12.6467438897198,1.16608176523266e-36,2.66961559296085e-36
"SDC3",16725.1366939163,-2.28780265204435,0.128139953954982,-17.853936898152,2.6936090131681e-71,9.92295823560866e-71
"EIF4A2",28597.3545677173,-0.765478447533509,0.0686905814679865,-11.1438632658869,7.67176484953842e-29,1.550971974425e-28
"CCND2",7155.70767364854,3.64264365887174,0.125288231900548,29.0741085863772,7.63019445891126e-186,1.11860794628151e-184
"LAPTM5",2598.91247869758,-1.58473325977518,0.221577074431084,-7.15206328923739,8.54831368543549e-13,1.28286171780774e-12
"WNK1",23165.3640419926,-1.1067126969506,0.132855641120778,-8.33018972784525,8.07128995368708e-17,1.31736580944652e-16
"GNB1",27836.9713870877,0.0043260655830802,0.0636123381595167,0.0680067060612046,0.945780295980915,0.949668650941649
"MARCKS",12311.8134202878,1.30086364146226,0.0725205656251666,17.9378584577782,5.97124103028875e-72,2.22112364830475e-71
"EIF4A1",9122.3849640878,1.18254613326778,0.0721227949251472,16.3962882261439,2.03285195630828e-60,6.49279566123058e-60
"RPL35",11614.0119292783,0.292874934228771,0.101164453965626,2.89503795797963,0.00379112686482206,0.00440068209943295
"NONO",9081.42356713825,1.51698771317419,0.0536437417792789,28.2789317608743,6.27661355860436e-176,8.19054607334737e-175
"HDLBP",12873.1457069038,0.0139886899531584,0.0391095768932287,0.357679398868166,0.720583251844064,0.733035727394365
"MAP2",33943.7266363022,-0.630352601191338,0.149865155664235,-4.20613182829242,2.59778736601804e-05,3.24942804560544e-05
"HLA-C",7765.33610577362,-1.38973441449515,0.132924045679465,-10.455101689023,1.38849752231841e-25,2.65819930932171e-25
"GPM6B",42647.0136884806,-4.19756251787764,0.133250727368433,-31.501235308619,8.35461406718395e-218,1.75645814793415e-216
"TTC3",19789.0923475844,0.538344974723677,0.0576908089375188,9.33155531423947,1.04328559847444e-20,1.83173376948425e-20
"RPL35A",10972.5712255797,0.587160750135081,0.0778042149081731,7.5466444951352,4.46615522319061e-14,6.87870599852476e-14
"CBX5",7825.83224003915,1.65016316197421,0.0428591097309933,38.5020401107611,0,0
"CTNNB1",12027.7005465173,0.288134034270907,0.0583370738939417,4.93912387163508,7.84743527763391e-07,1.02399351542525e-06
"USP22",12498.50257013,1.5629691382318,0.0671676986092097,23.2696544707502,8.99817458581443e-120,6.10100685591045e-119
"SFPQ",13888.3998503733,0.303941327128942,0.0649071401142419,4.68271020097296,2.83106629901714e-06,3.63795030184907e-06
"ITGB1",4078.07018348428,1.54090648466225,0.150083385204168,10.2670024571078,9.92403518622065e-25,1.87426784966481e-24
"BCAN",13277.9304540464,-4.76326949623904,0.149171429697801,-31.9315133326048,9.75642321163303e-224,2.21331980328726e-222
"COL4A1",1892.06165235338,3.50980772357502,0.178937206234542,19.6147452921253,1.15715108943909e-85,5.13648002926192e-85
"TPM4",9586.53228095945,-0.306125285961054,0.0994819694845494,-3.07719366179817,0.0020895949457464,0.00245059873132641
"HMGN2",6061.84445657377,2.60169077960982,0.0628023790274626,41.426627779055,0,0
