"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MMS22L",327.79166803844,0.507717853436021,0.157872335987773,3.21600266607408,0.00129989624504711,0.0017100056150465
"SYN3",271.451947583441,0.3482429786756,0.214789891701442,1.62131921533653,0.104949196105423,0.118936896247818
"IER5L",413.581947346342,0.125492388172276,0.248615867657645,0.504764194476457,0.613724467088622,0.638881214991411
"MSANTD3",738.754199950358,0.236561855984279,0.098689536115094,2.3970307825583,0.0165285350861906,0.0201284801882433
"CDK8",853.702852213479,0.235006884198992,0.0964133614996192,2.43749290081459,0.0147895046189206,0.0180816618937681
"RNASEH2A",362.94550481229,2.35805319698852,0.0965645475601078,24.419450580667,1.06292285194671e-131,5.57136594406221e-130
"UGGT2",825.929841829497,-0.848833239267437,0.185034620215152,-4.5874293052859,4.48737308034746e-06,6.81086283079578e-06
"EPB41L4B",1831.55551817783,-1.97041448464194,0.235952653995385,-8.35088926221817,6.77509193903173e-17,1.64317093530837e-16
"KIAA0753",1177.48850933775,-0.313808275065363,0.114103108214784,-2.75021671166627,0.00595558628218398,0.00748704139012046
"PITPNM3",5967.23223295228,-3.96300388314153,0.280993179778424,-14.1035589770063,3.61089993746744e-45,2.12343854416951e-44
"CDCA4",154.134062762498,3.46675249311763,0.121159106201317,28.6132227433017,4.60057293181344e-180,5.55894491413542e-178
"SLC1A1",1516.32706516104,-4.32179605869697,0.164588460818068,-26.2581959708232,5.76204054779223e-152,4.26725570632949e-150
"SPINDOC",1032.37850722157,-0.0651012221391188,0.106031320854628,-0.613981054035672,0.539227846955253,0.566260768017505
"IQCB1",905.545791894236,0.445201873732957,0.0681081921561637,6.53668611130015,6.2896857871235e-11,1.21527189278557e-10
"LYRM1",1277.38950317371,0.173134972765155,0.0976069819403178,1.77379701045381,0.0760967328134687,0.0873863941542424
"ACHE",3063.9993167185,-3.57837944125531,0.254134623324536,-14.0806451102321,4.99517082236684e-45,2.91804406462845e-44
"WDR27",698.853246026968,0.204021257959592,0.128309042401927,1.59007700580055,0.111817448346243,0.126421007541271
"MAP3K9",3146.86535527857,-1.57351368749752,0.2543207164089,-6.18712352542923,6.12719521856343e-10,1.12877666367982e-09
"ZNF891",449.529561622523,1.76486817960478,0.160618112172553,10.987977356556,4.3660061728716e-28,1.53311057994473e-27
"SPHK2",2238.05739424999,-1.14396609009792,0.138831427152273,-8.23996492410322,1.72261149079649e-16,4.11098904425215e-16
"POLB",1795.82061847501,-0.612132828204464,0.25971907786534,-2.35690359459018,0.0184280302997566,0.0223209201024487
"AGTRAP",709.068999888614,-0.581044949268512,0.236523080651617,-2.45660993281392,0.0140254882404795,0.0171750138161365
"SHISA7",3659.48306876284,-7.659949702795,0.219237508888752,-34.9390473446854,1.89931112464276e-267,8.07488607399046e-265
"MED6",736.251877653266,0.550180364769071,0.0590127823504139,9.3230710848734,1.13020590965857e-20,3.12693025716334e-20
"HGF",206.809121987258,-2.03941471741488,0.338939356354903,-6.01704900648779,1.7762532033014e-09,3.19786865130125e-09
"TNFSF13",2096.76357209966,-2.05782605935596,0.219624553942281,-9.36974496893812,7.27079957077079e-21,2.02429076577438e-20
"DDX55",902.99981309845,0.0598516513706409,0.0942827251087028,0.6348103674521,0.525552100812126,0.552505958899386
"SMPD3",2167.90415015376,0.758717451636874,0.208817041957857,3.63340771674179,0.000279702513386264,0.000383871969292315
"IGFBP6",615.554839681798,-1.62189304242729,0.214410686624116,-7.56442259461926,3.89591244477015e-14,8.53783485175955e-14
"ANGPT2",624.211418879266,-1.25807448379738,0.332613194959488,-3.78239499473438,0.000155326624107615,0.000216724725675375
"SLC36A1",1942.44152475674,-2.68022095151879,0.3281322043179,-8.16811308445099,3.13250221587718e-16,7.40333393783286e-16
"VAV1",229.986849779582,-1.73426940885872,0.291861076065212,-5.94210585474309,2.81383610502203e-09,5.02020899122597e-09
"LDAH",574.096919812011,0.692168564660738,0.154609767549211,4.47687475139904,7.57436551220804e-06,1.13566015823715e-05
"UPF3B",1347.17528567243,-0.479649099161738,0.0930118733328571,-5.15685881785481,2.51127004015169e-07,4.07965875897272e-07
"VAMP5",1026.32714285632,-0.515812434397494,0.237956372305142,-2.16767649212623,0.0301833092873909,0.0359413078122366
"ASB7",643.032252366922,0.855665804368722,0.0570297438053221,15.0038514514398,6.92798073847583e-51,4.78785616477809e-50
"FBLIM1",239.419253054662,1.33878742611725,0.23355804076346,5.73214016413645,9.91712655532345e-09,1.72744606568373e-08
"IL6R",710.791561468565,-2.13893347111966,0.236211599275618,-9.05515850059461,1.36369588585086e-19,3.64128054749523e-19
"SLITRK3",786.501898266943,-5.01264966260876,0.213728649352451,-23.4533352351027,1.22227706376324e-121,5.13938403477589e-120
"PIFO",507.954281115895,-1.38445337661709,0.336428620943168,-4.1151474352444,3.86932010826731e-05,5.5777879596635e-05
"LRRC37B",1065.48402372602,-0.941385714301413,0.11822391569949,-7.96273502473304,1.6827757010086e-15,3.86640958204118e-15
"ADAMTS10",1251.59970029307,-0.379822223830354,0.232740860434184,-1.63195333695075,0.102689316665522,0.116421794173188
"QTRT2",475.761835456572,1.37183136629962,0.0919201982613236,14.9241558683282,2.29521744594308e-50,1.57013117175093e-49
"TTC39C",427.807495597797,0.311492133571156,0.167573665730115,1.8588370208051,0.0630502432251841,0.0730326682120977
"UTP23",558.478910679131,0.742877856641597,0.0821374352621013,9.04432740407668,1.5058935888493e-19,4.00977789524497e-19
"ZNF766",643.095432372932,0.869083923554126,0.0732348575856233,11.8670801337741,1.75485977073116e-32,7.03353188136278e-32
"UBALD1",2209.02704097333,-0.768512804195491,0.134033815612958,-5.73372324499573,9.82495996475434e-09,1.71217117709754e-08
"JADE3",507.589054400822,1.79744028634332,0.192001662735484,9.36158708593897,7.85478187258927e-21,2.18528941142638e-20
"EBF3",497.746720368233,4.13162569820518,0.401792392749573,10.2829863699792,8.40811697851974e-25,2.66915859503396e-24
"POU6F1",3897.31819016563,-2.08659834948148,0.128835767224228,-16.1958002380653,5.39907581292116e-59,4.68450425219365e-58
"ADAMTSL1",266.141504072397,7.1396123437141,0.30986553100404,23.0410020778368,1.81054150758911e-117,6.95090500522255e-116
"TIMM9",652.862355267662,0.270259835574318,0.0750828443662757,3.59948850973083,0.000318843720721384,0.000436338468068761
"ROBO3",1718.18121159314,0.333490135382711,0.199683915495799,1.67009012495915,0.0949015336397173,0.107965778458901
"NLE1",902.636874933158,0.387919773052258,0.0949591331761353,4.08512335862127,4.40534058340026e-05,6.33616145305747e-05
"PPFIBP2",1119.90219245729,1.01294786234554,0.175452449045762,5.77334695442944,7.77121922695036e-09,1.36212895871374e-08
"FZD2",145.394895674936,4.03111344953336,0.32420961643151,12.4336640408843,1.7158549394792e-35,7.50335194296448e-35
"KYAT3",876.343376870335,-0.378679227339293,0.11500290916372,-3.29277954873472,0.000992022242558513,0.00131722652658521
"ZWILCH",340.370256411254,2.20974617226431,0.113532555511442,19.4635464894615,2.23752348773705e-84,3.7826998697693e-83
"PRTG",284.858914272938,3.4519830809533,0.224365574937933,15.3855290942393,2.04696383201203e-53,1.53776818243888e-52
"EFNA5",665.310688028927,1.31943228349877,0.254121142172743,5.19213896261284,2.07891739020119e-07,3.39457933458313e-07
"GTPBP10",852.583482264107,-0.0609255919858663,0.0666011930844389,-0.914782290891142,0.360305933439521,0.387007748662138
"TANGO2",695.631739404342,-0.969038830415111,0.143741197055123,-6.74155252821147,1.5670306161624e-11,3.10994890092119e-11
"ZNF677",234.949979913013,2.50658836812008,0.110340912085073,22.7167631729154,3.05938253950488e-114,1.08726477309525e-112
"MTG2",1605.8663320663,-0.56941598357143,0.103844094345517,-5.483373774505,4.1729005122468e-08,7.05667722157941e-08
"ABCC10",1453.00946188011,-1.35845893424262,0.149553709663026,-9.08341850766189,1.05217130638657e-19,2.81601175705558e-19
"BIN2",237.003485153489,-1.37948924541822,0.285376478919993,-4.83392762654754,1.33865270576781e-06,2.09551267005437e-06
"USP2",1933.18893649398,-1.42827756753935,0.176752285942268,-8.08067380812189,6.44098844152188e-16,1.50521389088415e-15
"TRMT5",674.035722899881,0.623727773473685,0.0551388003600968,11.3119576305666,1.14505817923075e-29,4.22233306758427e-29
"SCARF2",357.887936061451,1.99195095049693,0.177607430432502,11.2154708034806,3.42359682349697e-29,1.24286742368506e-28
"OSTF1",1246.06980735563,-2.46605081208713,0.124695821940056,-19.7765311918198,4.74210973815347e-87,8.65416179400059e-86
"ABCB1",1868.26073495422,-2.66334019642378,0.236896222919411,-11.2426452545418,2.51724524431891e-29,9.18482458980824e-29
"RFC3",343.762553695848,1.94765739629863,0.14126603442042,13.7871598384523,3.04514464818893e-43,1.67410035519927e-42
"LYSMD3",728.148295825956,0.420838928308198,0.0900098810831109,4.6754747728154,2.93274329345193e-06,4.50910263401215e-06
"EMILIN3",314.06374029927,3.91195345215392,0.236101703082107,16.5689336463342,1.16880136815059e-61,1.10516234802312e-60
"HILPDA",1240.81306774144,-1.19276027495772,0.318750091032848,-3.74199195078756,0.000182567364354913,0.000253562102290387
