"","comparison","gene","prob","log2FC","direction"
"57","cluster2 vs_Normal_Brain","CPE",1,-0.655403318875491,"down"
"58","cluster2 vs_Normal_Brain","MAP4",1,-1.10231742861295,"down"
"59","cluster2 vs_Normal_Brain","SON",1,1.56015970903876,"up"
"60","cluster2 vs_Normal_Brain","STMN1",1,0.535546149020918,"up"
"61","cluster2 vs_Normal_Brain","CCNI",1,0.782283241389391,"up"
"62","cluster2 vs_Normal_Brain","TNC",1,2.29856048777894,"up"
"63","cluster2 vs_Normal_Brain","HIPK2",1,-0.491178679363699,"down"
"64","cluster2 vs_Normal_Brain","LDHB",1,-2.18930516882428,"down"
"65","cluster2 vs_Normal_Brain","MATR3",1,4.4331311580095,"up"
"66","cluster2 vs_Normal_Brain","SEPTIN2",1,-0.690303784129281,"down"
"67","cluster2 vs_Normal_Brain","PRPF8",1,1.37912542148316,"up"
"68","cluster2 vs_Normal_Brain","CCND2",1,4.25146109892284,"up"
"69","cluster2 vs_Normal_Brain","EIF4A1",1,0.422210244660616,"up"
"70","cluster2 vs_Normal_Brain","NONO",1,1.17006750847808,"up"
"71","cluster2 vs_Normal_Brain","MAP2",1,0.611483184853106,"up"
"72","cluster2 vs_Normal_Brain","GPM6B",1,-3.5466772588676,"down"
"73","cluster2 vs_Normal_Brain","CBX5",1,1.73583341795221,"up"
"74","cluster2 vs_Normal_Brain","CTNNB1",1,0.656087309606125,"up"
"75","cluster2 vs_Normal_Brain","USP22",1,2.27372149606761,"up"
"76","cluster2 vs_Normal_Brain","COL4A1",1,3.94359274135815,"up"
"77","cluster2 vs_Normal_Brain","TPM4",1,0.462154785397943,"up"
"78","cluster2 vs_Normal_Brain","HMGN2",1,2.0205273754801,"up"
"79","cluster2 vs_Normal_Brain","SET",1,0.891632228150481,"up"
"80","cluster2 vs_Normal_Brain","HSPA1A",1,0.686707654953362,"up"
"81","cluster2 vs_Normal_Brain","COL6A1",1,0.565271986470983,"up"
"82","cluster2 vs_Normal_Brain","CTSD",1,-0.678450096177836,"down"
"83","cluster2 vs_Normal_Brain","TPI1",1,-1.07198971018148,"down"
"84","cluster2 vs_Normal_Brain","DDX3X",1,0.491677598575148,"up"
"85","cluster2 vs_Normal_Brain","ATP2A2",1,0.419047451202745,"up"
"86","cluster2 vs_Normal_Brain","ILF3",1,1.36559380476729,"up"
"87","cluster2 vs_Normal_Brain","SNRNP200",1,1.74447588890812,"up"
"88","cluster2 vs_Normal_Brain","RPL36",1,0.507522453851263,"up"
"89","cluster2 vs_Normal_Brain","COL4A2",1,3.44935474894602,"up"
"90","cluster2 vs_Normal_Brain","PRRC2C",1,1.26749218902688,"up"
"91","cluster2 vs_Normal_Brain","SLC1A3",1,-3.62801260471601,"down"
"92","cluster2 vs_Normal_Brain","RHOB",1,-0.694185190021907,"down"
"93","cluster2 vs_Normal_Brain","UBA1",1,0.381975917597084,"up"
"94","cluster2 vs_Normal_Brain","SEPTIN9",1,0.99891445815865,"up"
"95","cluster2 vs_Normal_Brain","GANAB",1,0.694863519088794,"up"
"96","cluster2 vs_Normal_Brain","PGK1",1,-0.639901790487826,"down"
"97","cluster2 vs_Normal_Brain","NES",1,0.942537796763351,"up"
"98","cluster2 vs_Normal_Brain","MPRIP",1,0.442646298907806,"up"
"99","cluster2 vs_Normal_Brain","HSPA1B",1,0.863680457220814,"up"
"100","cluster2 vs_Normal_Brain","FAT1",1,1.5181757695151,"up"
"101","cluster2 vs_Normal_Brain","HNRNPUL1",1,1.59756599290699,"up"
"102","cluster2 vs_Normal_Brain","XRCC5",1,1.03412007259475,"up"
"103","cluster2 vs_Normal_Brain","C4A",1,2.78967910960068,"up"
"104","cluster2 vs_Normal_Brain","GPM6A",1,-1.17964047948543,"down"
"105","cluster2 vs_Normal_Brain","JUN",1,0.831262438981086,"up"
"106","cluster2 vs_Normal_Brain","CAPRIN1",1,1.14648492552464,"up"
"107","cluster2 vs_Normal_Brain","GDI1",1,-0.948712911519141,"down"
"108","cluster2 vs_Normal_Brain","FSTL1",1,1.18296482991366,"up"
"109","cluster2 vs_Normal_Brain","C4B",1,2.61993605797594,"up"
"110","cluster2 vs_Normal_Brain","NFIX",1,1.34744902055262,"up"
"111","cluster2 vs_Normal_Brain","UBR4",1,1.52098473811785,"up"
"112","cluster2 vs_Normal_Brain","EGR1",1,1.48469885719951,"up"
"113","cluster2 vs_Normal_Brain","TOP2B",1,1.13302044086061,"up"
"114","cluster2 vs_Normal_Brain","SF1",1,0.457697668698058,"up"
"115","cluster2 vs_Normal_Brain","SCARB2",1,1.02147605987499,"up"
"116","cluster2 vs_Normal_Brain","EIF4G1",1,0.587862312088842,"up"
"117","cluster2 vs_Normal_Brain","FUS",1,0.492069967026841,"up"
"118","cluster2 vs_Normal_Brain","SCD5",1,-2.47132554946762,"down"
"119","cluster2 vs_Normal_Brain","FASN",1,1.04097853188458,"up"
"120","cluster2 vs_Normal_Brain","GPRC5B",1,-1.85366336084129,"down"
"121","cluster2 vs_Normal_Brain","ABHD2",1,0.908339000988434,"up"
"122","cluster2 vs_Normal_Brain","GTF2I",1,4.27106672343478,"up"
"123","cluster2 vs_Normal_Brain","ADD1",1,-0.39741427723398,"down"
"124","cluster2 vs_Normal_Brain","MAGED1",1,0.553996854315028,"up"
"125","cluster2 vs_Normal_Brain","TSC22D1",1,-1.42709575470819,"down"
"126","cluster2 vs_Normal_Brain","SKP1",1,-1.33618519194869,"down"
"127","cluster2 vs_Normal_Brain","GLG1",1,0.473852143857226,"up"
"128","cluster2 vs_Normal_Brain","TLE5",1,0.34396577050672,"up"
"129","cluster2 vs_Normal_Brain","DDB1",1,0.335518936510312,"up"
"130","cluster2 vs_Normal_Brain","NUDT3",1,1.02990765362296,"up"
"131","cluster2 vs_Normal_Brain","IRF2BP2",1,1.96473820425548,"up"
"132","cluster2 vs_Normal_Brain","BRD2",1,0.437678374189298,"up"
"133","cluster2 vs_Normal_Brain","RAC1",1,-0.796584677374318,"down"
"134","cluster2 vs_Normal_Brain","MRFAP1",1,-1.09425061359146,"down"
"135","cluster2 vs_Normal_Brain","IL6ST",1,-0.872679730863697,"down"
"136","cluster2 vs_Normal_Brain","PLXNB2",1,1.6217057436676,"up"
"137","cluster2 vs_Normal_Brain","POLR2A",1,0.866294055946085,"up"
"138","cluster2 vs_Normal_Brain","AEBP1",1,0.905051562847971,"up"
"139","cluster2 vs_Normal_Brain","TSPAN3",1,-0.86817259011848,"down"
"140","cluster2 vs_Normal_Brain","VCP",1,0.379291058042632,"up"
"141","cluster2 vs_Normal_Brain","NREP",1,3.14319377061508,"up"
"142","cluster2 vs_Normal_Brain","KMT2D",1,2.34952525655556,"up"
"143","cluster2 vs_Normal_Brain","PPP2R1A",1,-0.435609478966802,"down"
"144","cluster2 vs_Normal_Brain","HSPA9",1,-0.56131718339767,"down"
"145","cluster2 vs_Normal_Brain","APC2",1,0.830694372794464,"up"
"146","cluster2 vs_Normal_Brain","SPAG9",1,0.92502579429447,"up"
"147","cluster2 vs_Normal_Brain","COL5A1",1,2.89999325004796,"up"
"148","cluster2 vs_Normal_Brain","SEPTIN7",1,-1.7712871703898,"down"
"149","cluster2 vs_Normal_Brain","KMT2A",1,2.01338551858478,"up"
"150","cluster2 vs_Normal_Brain","NAV1",1,1.43969291675027,"up"
"151","cluster2 vs_Normal_Brain","EWSR1",1,0.442632357540714,"up"
"152","cluster2 vs_Normal_Brain","OS9",1,0.761191034412801,"up"
"153","cluster2 vs_Normal_Brain","SOGA1",1,3.02952485129466,"up"
"154","cluster2 vs_Normal_Brain","PJA2",1,-0.770019592379619,"down"
"155","cluster2 vs_Normal_Brain","DHX9",1,0.917208043491247,"up"
"156","cluster2 vs_Normal_Brain","HDGF",1,0.419798723665894,"up"
"157","cluster2 vs_Normal_Brain","DDX6",1,1.12643759020427,"up"
"158","cluster2 vs_Normal_Brain","BGN",1,0.705195020889203,"up"
"159","cluster2 vs_Normal_Brain","TCF4",1,0.679693547979504,"up"
"160","cluster2 vs_Normal_Brain","LGALS3BP",1,1.15762203699683,"up"
"161","cluster2 vs_Normal_Brain","LAMC1",1,1.65683901231963,"up"
"162","cluster2 vs_Normal_Brain","SPOCK2",1,-1.11751829245967,"down"
"163","cluster2 vs_Normal_Brain","ANXA5",1,-0.778504495422627,"down"
"164","cluster2 vs_Normal_Brain","ZEB2",1,0.529871255254997,"up"
"165","cluster2 vs_Normal_Brain","PGAM1",1,0.619249423665162,"up"
"166","cluster2 vs_Normal_Brain","HNRNPL",1,0.806005810039286,"up"
"167","cluster2 vs_Normal_Brain","EIF3F",1,0.512365670765375,"up"
"168","cluster2 vs_Normal_Brain","TPP1",1,-1.71915305384064,"down"
"169","cluster2 vs_Normal_Brain","SMARCA4",1,2.04939068639274,"up"
"170","cluster2 vs_Normal_Brain","DAZAP2",1,-1.41294732732829,"down"
"171","cluster2 vs_Normal_Brain","PARP1",1,0.64890651039734,"up"
"172","cluster2 vs_Normal_Brain","CCN2",1,2.24036238063488,"up"
"173","cluster2 vs_Normal_Brain","ACLY",1,2.56773809495405,"up"
"174","cluster2 vs_Normal_Brain","ADGRG1",1,-1.04049747612902,"down"
"175","cluster2 vs_Normal_Brain","ZBTB20",1,5.93343393151422,"up"
"176","cluster2 vs_Normal_Brain","PTGES3",1,-0.653445971504952,"down"
"177","cluster2 vs_Normal_Brain","RBBP4",1,1.44020182167158,"up"
"178","cluster2 vs_Normal_Brain","EZR",1,0.85493928089696,"up"
"179","cluster2 vs_Normal_Brain","MED13L",1,2.16029960118955,"up"
"180","cluster2 vs_Normal_Brain","PTMS",1,1.14477091452277,"up"
"181","cluster2 vs_Normal_Brain","TNRC18",1,2.70225054413441,"up"
"182","cluster2 vs_Normal_Brain","HNRNPD",1,0.443993106917242,"up"
"183","cluster2 vs_Normal_Brain","CREBBP",1,2.28873850398385,"up"
"184","cluster2 vs_Normal_Brain","RPN2",1,0.679404379264881,"up"
"185","cluster2 vs_Normal_Brain","PRNP",1,-2.00177553633173,"down"
"186","cluster2 vs_Normal_Brain","ATP9A",1,0.53378527072227,"up"
"187","cluster2 vs_Normal_Brain","CHD3",1,0.825326492250612,"up"
"188","cluster2 vs_Normal_Brain","SPEN",1,1.75176014822142,"up"
"189","cluster2 vs_Normal_Brain","NFIB",1,3.47531642650833,"up"
"190","cluster2 vs_Normal_Brain","ARHGEF12",1,0.78085919201698,"up"
"191","cluster2 vs_Normal_Brain","TRIP12",1,0.895516716211463,"up"
"192","cluster2 vs_Normal_Brain","PTGDS",1,-4.11866011572365,"down"
"193","cluster2 vs_Normal_Brain","TUBB4B",1,0.601600769595008,"up"
"194","cluster2 vs_Normal_Brain","HP1BP3",1,0.357903118625748,"up"
"195","cluster2 vs_Normal_Brain","H1-10",1,2.37768490727843,"up"
"196","cluster2 vs_Normal_Brain","PDIA6",1,1.24951385444223,"up"
"197","cluster2 vs_Normal_Brain","TUG1",1,1.37060129020814,"up"
"198","cluster2 vs_Normal_Brain","RGS5",1,-2.27807983667255,"down"
"199","cluster2 vs_Normal_Brain","PHLDA1",1,1.94176378463374,"up"
"200","cluster2 vs_Normal_Brain","DTNA",1,-2.55736840362154,"down"
"201","cluster2 vs_Normal_Brain","TNS3",1,-1.88634276084461,"down"
"202","cluster2 vs_Normal_Brain","KTN1",1,-0.780839291032768,"down"
"203","cluster2 vs_Normal_Brain","SLC25A6",1,-0.965670383768817,"down"
"204","cluster2 vs_Normal_Brain","TRA2B",1,0.562325876178303,"up"
"205","cluster2 vs_Normal_Brain","DYNC1LI2",1,-0.637576591508249,"down"
"206","cluster2 vs_Normal_Brain","PCM1",1,0.656674031732388,"up"
"207","cluster2 vs_Normal_Brain","SRGN",1,-1.29837798649255,"down"
"208","cluster2 vs_Normal_Brain","CNOT1",1,1.95926829614511,"up"
"209","cluster2 vs_Normal_Brain","IPO5",1,0.360850283626559,"up"
"210","cluster2 vs_Normal_Brain","DENND5A",1,-0.649100276857721,"down"
"211","cluster2 vs_Normal_Brain","CTNND1",1,0.639503229828215,"up"
"212","cluster2 vs_Normal_Brain","SLC38A1",1,1.2404423844401,"up"
"213","cluster2 vs_Normal_Brain","LAMP1",1,-0.580508169889679,"down"
"214","cluster2 vs_Normal_Brain","APC",1,0.564474479326596,"up"
"215","cluster2 vs_Normal_Brain","ARHGAP21",1,-1.1309204415749,"down"
"216","cluster2 vs_Normal_Brain","SELENON",1,0.99981587978248,"up"
"217","cluster2 vs_Normal_Brain","KIAA0100",1,1.32228482628038,"up"
"218","cluster2 vs_Normal_Brain","ZNF207",1,0.66128060946043,"up"
"219","cluster2 vs_Normal_Brain","TAOK1",1,1.6731953569341,"up"
"220","cluster2 vs_Normal_Brain","RBM3",1,0.609279534484165,"up"
"221","cluster2 vs_Normal_Brain","CCDC88A",1,0.634717269553791,"up"
"222","cluster2 vs_Normal_Brain","TPR",1,1.40372188160393,"up"
"223","cluster2 vs_Normal_Brain","SRP14",1,-1.19720820624838,"down"
"224","cluster2 vs_Normal_Brain","SESN3",1,0.927037949295409,"up"
"225","cluster2 vs_Normal_Brain","EP300",1,1.82848860939679,"up"
"226","cluster2 vs_Normal_Brain","RELN",1,4.33687834076546,"up"
"227","cluster2 vs_Normal_Brain","HCFC1",1,2.19790526468486,"up"
"228","cluster2 vs_Normal_Brain","GAS7",1,-2.45846202686166,"down"
"229","cluster2 vs_Normal_Brain","ARHGAP35",1,1.07523206334372,"up"
"230","cluster2 vs_Normal_Brain","TCF12",1,1.02965421411682,"up"
"231","cluster2 vs_Normal_Brain","AKAP13",1,2.20460648755341,"up"
"232","cluster2 vs_Normal_Brain","SRSF2",1,0.463379901384741,"up"
"233","cluster2 vs_Normal_Brain","LENG8",1,-0.647758075454503,"down"
"234","cluster2 vs_Normal_Brain","EIF2S3",1,0.487229972143114,"up"
"235","cluster2 vs_Normal_Brain","ASH1L",1,1.24063802517576,"up"
"236","cluster2 vs_Normal_Brain","STAT3",1,0.777982532924944,"up"
"237","cluster2 vs_Normal_Brain","SRSF1",1,0.448121196546813,"up"
"238","cluster2 vs_Normal_Brain","GRN",1,0.730036674919308,"up"
"239","cluster2 vs_Normal_Brain","RPN1",1,0.402523023071566,"up"
"240","cluster2 vs_Normal_Brain","EIF4EBP2",1,1.15702119894539,"up"
"241","cluster2 vs_Normal_Brain","HMGA1",1,1.07516769430792,"up"
"242","cluster2 vs_Normal_Brain","KHDRBS1",1,1.33982828302726,"up"
"243","cluster2 vs_Normal_Brain","LAPTM4A",1,-0.92865639567854,"down"
"244","cluster2 vs_Normal_Brain","DAG1",1,0.661892139398077,"up"
"245","cluster2 vs_Normal_Brain","SF3B3",1,1.25602007005477,"up"
"246","cluster2 vs_Normal_Brain","SMOC1",1,0.934138890158295,"up"
"247","cluster2 vs_Normal_Brain","SYNCRIP",1,0.923068748933257,"up"
"248","cluster2 vs_Normal_Brain","NUDT4",1,3.80622717564958,"up"
"249","cluster2 vs_Normal_Brain","KIF5A",1,-2.91746749660509,"down"
"250","cluster2 vs_Normal_Brain","NFIC",1,0.905877404110291,"up"
"251","cluster2 vs_Normal_Brain","TMOD2",1,-1.02537680170082,"down"
"252","cluster2 vs_Normal_Brain","SCG2",1,-1.50549456335132,"down"
"253","cluster2 vs_Normal_Brain","ZC3H11A",1,5.70857223963738,"up"
"254","cluster2 vs_Normal_Brain","LASP1",1,0.647812833142532,"up"
"255","cluster2 vs_Normal_Brain","VAT1",1,1.06696296161003,"up"
"256","cluster2 vs_Normal_Brain","KIAA1109",1,0.614552869214259,"up"
"257","cluster2 vs_Normal_Brain","HECTD1",1,1.16228328457239,"up"
"258","cluster2 vs_Normal_Brain","HNRNPR",1,0.626440890036291,"up"
"259","cluster2 vs_Normal_Brain","SERPINH1",1,0.851798748419137,"up"
"260","cluster2 vs_Normal_Brain","SND1",1,1.27257011401789,"up"
"261","cluster2 vs_Normal_Brain","ANKRD11",1,0.809025986884959,"up"
"262","cluster2 vs_Normal_Brain","ZEB1",1,1.19178122251817,"up"
"263","cluster2 vs_Normal_Brain","SMG1",1,1.03859444315813,"up"
"264","cluster2 vs_Normal_Brain","FYN",1,0.698635107293572,"up"
"265","cluster2 vs_Normal_Brain","UBAP2L",1,0.782708329754039,"up"
"266","cluster2 vs_Normal_Brain","HMGB2",1,2.0322469396798,"up"
"267","cluster2 vs_Normal_Brain","JMJD1C",1,1.75403897805079,"up"
"268","cluster2 vs_Normal_Brain","UQCRB",1,-1.76580682966538,"down"
"269","cluster2 vs_Normal_Brain","NF1",1,1.4791090641444,"up"
"270","cluster2 vs_Normal_Brain","ANKRD17",1,1.37107183252136,"up"
"271","cluster2 vs_Normal_Brain","UBR5",1,1.2321976496589,"up"
"272","cluster2 vs_Normal_Brain","ARID1B",1,2.37584650468657,"up"
"273","cluster2 vs_Normal_Brain","PTPRF",1,0.699795684641101,"up"
"274","cluster2 vs_Normal_Brain","ARHGAP5",1,0.649860530093525,"up"
"275","cluster2 vs_Normal_Brain","SRSF11",1,-0.916175765525745,"down"
"276","cluster2 vs_Normal_Brain","AGRN",1,1.06396819709086,"up"
"277","cluster2 vs_Normal_Brain","DSTN",1,-1.70292477965092,"down"
"278","cluster2 vs_Normal_Brain","LRPPRC",1,0.455154412518178,"up"
"279","cluster2 vs_Normal_Brain","HERC1",1,1.45109344877029,"up"
"280","cluster2 vs_Normal_Brain","DBN1",1,1.92068640991053,"up"
"281","cluster2 vs_Normal_Brain","ITPRID2",1,-1.17676102733972,"down"
"282","cluster2 vs_Normal_Brain","MYO9B",1,0.451102956575122,"up"
"283","cluster2 vs_Normal_Brain","CBX3",1,0.617769553539465,"up"
"284","cluster2 vs_Normal_Brain","CELSR2",1,0.791778398231537,"up"
"285","cluster2 vs_Normal_Brain","ATP1A3",1,0.899681018415114,"up"
"286","cluster2 vs_Normal_Brain","TNPO1",1,1.38406114354271,"up"
"287","cluster2 vs_Normal_Brain","SEC31A",1,0.655141540975334,"up"
"288","cluster2 vs_Normal_Brain","BAALC",1,-3.04079119607162,"down"
"289","cluster2 vs_Normal_Brain","SSR2",1,0.426469194362159,"up"
"290","cluster2 vs_Normal_Brain","GOLGB1",1,0.64289853087737,"up"
"291","cluster2 vs_Normal_Brain","PYGB",1,-1.16995242484944,"down"
"292","cluster2 vs_Normal_Brain","HNRNPF",1,0.803580814561916,"up"
"293","cluster2 vs_Normal_Brain","VPS13C",1,0.881244734690594,"up"
"294","cluster2 vs_Normal_Brain","VWF",1,1.8732274570232,"up"
"295","cluster2 vs_Normal_Brain","CLASP2",1,0.302975026609505,"up"
"296","cluster2 vs_Normal_Brain","NUFIP2",1,1.23412157647073,"up"
"297","cluster2 vs_Normal_Brain","DBI",1,-1.55626997891176,"down"
"298","cluster2 vs_Normal_Brain","ZCCHC24",1,-2.67867277487285,"down"
"299","cluster2 vs_Normal_Brain","TUBB2A",1,0.842166610675263,"up"
"300","cluster2 vs_Normal_Brain","CHD7",1,3.39481593733302,"up"
"301","cluster2 vs_Normal_Brain","WDR6",1,0.699145723128073,"up"
"302","cluster2 vs_Normal_Brain","GNS",1,0.750234280848755,"up"
"303","cluster2 vs_Normal_Brain","MEGF8",1,0.672109172720151,"up"
"304","cluster2 vs_Normal_Brain","RBFOX2",1,1.36315001305554,"up"
"305","cluster2 vs_Normal_Brain","MTDH",1,0.786792221447577,"up"
"306","cluster2 vs_Normal_Brain","SSR1",1,0.59982803801309,"up"
"307","cluster2 vs_Normal_Brain","GRK2",1,-0.510554442434982,"down"
"308","cluster2 vs_Normal_Brain","BAZ2A",1,1.16514616089833,"up"
"309","cluster2 vs_Normal_Brain","CADM3",1,0.731870218903878,"up"
"310","cluster2 vs_Normal_Brain","MYO18A",1,0.772398863839279,"up"
"311","cluster2 vs_Normal_Brain","KAT6A",1,2.01310756239122,"up"
"312","cluster2 vs_Normal_Brain","EPB41L2",1,-1.3181749294443,"down"
"313","cluster2 vs_Normal_Brain","GRINA",1,-0.8679525125686,"down"
"314","cluster2 vs_Normal_Brain","STAG2",1,0.599071574102417,"up"
"315","cluster2 vs_Normal_Brain","MLXIP",1,0.869526337120081,"up"
"316","cluster2 vs_Normal_Brain","ENC1",1,1.76513700581813,"up"
"317","cluster2 vs_Normal_Brain","WDFY3",1,1.09601847584147,"up"
"318","cluster2 vs_Normal_Brain","RCC2",1,2.01752979530963,"up"
"319","cluster2 vs_Normal_Brain","APEX1",1,0.699195681350383,"up"
"320","cluster2 vs_Normal_Brain","COL18A1",1,1.3151012422294,"up"
"321","cluster2 vs_Normal_Brain","ITGB4",1,-1.79332987210401,"down"
"322","cluster2 vs_Normal_Brain","DDOST",1,0.42830635203107,"up"
"323","cluster2 vs_Normal_Brain","CELF1",1,0.945197956976818,"up"
"324","cluster2 vs_Normal_Brain","NSD1",1,2.0230645244166,"up"
"325","cluster2 vs_Normal_Brain","TUBB3",1,1.44888061752169,"up"
"326","cluster2 vs_Normal_Brain","MRC2",1,1.16082865499833,"up"
"327","cluster2 vs_Normal_Brain","RAD23B",1,0.546779347587174,"up"
"328","cluster2 vs_Normal_Brain","BTG1",1,1.14530531981053,"up"
"329","cluster2 vs_Normal_Brain","IARS1",1,0.700901701593415,"up"
"330","cluster2 vs_Normal_Brain","MAPRE1",1,0.790302278140069,"up"
"331","cluster2 vs_Normal_Brain","VAMP2",1,-1.53054768899057,"down"
"332","cluster2 vs_Normal_Brain","CRMP1",1,1.6389791795381,"up"
"333","cluster2 vs_Normal_Brain","SMARCA5",1,0.876696201560146,"up"
"334","cluster2 vs_Normal_Brain","RAB6A",1,-1.12654694211687,"down"
"335","cluster2 vs_Normal_Brain","THY1",1,-2.75454260470253,"down"
"336","cluster2 vs_Normal_Brain","IGF1R",1,2.05603013657541,"up"
"337","cluster2 vs_Normal_Brain","SUPT16H",1,0.776772967472071,"up"
"338","cluster2 vs_Normal_Brain","CCDC80",1,1.54559457821825,"up"
"339","cluster2 vs_Normal_Brain","HYOU1",1,0.61624777779956,"up"
"340","cluster2 vs_Normal_Brain","TBL1XR1",1,0.405363753958169,"up"
"341","cluster2 vs_Normal_Brain","THRAP3",1,0.734937832448479,"up"
"342","cluster2 vs_Normal_Brain","BMPR2",1,1.20356676092175,"up"
"343","cluster2 vs_Normal_Brain","LARS1",1,0.676129713485204,"up"
"344","cluster2 vs_Normal_Brain","SUPT6H",1,0.502675588390824,"up"
"345","cluster2 vs_Normal_Brain","MDK",1,3.37959200853429,"up"
"346","cluster2 vs_Normal_Brain","ATP1B1",1,-2.09060472292489,"down"
"347","cluster2 vs_Normal_Brain","ITPKB",1,-2.31777351447703,"down"
"348","cluster2 vs_Normal_Brain","CDC42BPB",1,0.371759465409222,"up"
"349","cluster2 vs_Normal_Brain","WDR26",1,0.511068040629724,"up"
"350","cluster2 vs_Normal_Brain","SDCBP",1,-1.6752909116988,"down"
"351","cluster2 vs_Normal_Brain","PNRC1",1,0.707137522418537,"up"
"352","cluster2 vs_Normal_Brain","MCM7",1,1.42528727806676,"up"
"353","cluster2 vs_Normal_Brain","EIF3B",1,0.743226386011013,"up"
"354","cluster2 vs_Normal_Brain","PTEN",1,0.795127970742773,"up"
"355","cluster2 vs_Normal_Brain","TRIB2",1,0.97883905071795,"up"
"356","cluster2 vs_Normal_Brain","SSRP1",1,0.739404963806787,"up"
"357","cluster2 vs_Normal_Brain","NOTCH3",1,1.07318309584887,"up"
"358","cluster2 vs_Normal_Brain","FBN1",1,1.66224227809431,"up"
