"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF500",15.2677324829918,0.607385582725486,0.0426088521651509,14.2549153957791,4.17808327979457e-46,6.74736100514499e-46
"ARHGAP22",19.7008463207692,-2.28788144095122,0.0970233501804185,-23.5807301716218,6.0771578626528e-123,1.35152418140606e-122
"SPICE1",8.06414207914585,0.916102488643981,0.0535474051650407,17.1082517597337,1.28807878338995e-65,2.27680694881409e-65
"AURKA",4.17354554301995,1.53816931920012,0.0645032765796977,23.8463749558461,1.1042461718208e-125,2.47782067823204e-125
"AMACR",18.1870532475909,-0.36549201434966,0.0530474899018723,-6.88990214288649,5.58307801871958e-12,7.00167908563524e-12
"ROR1",5.56022026985197,1.80566412769745,0.065697106275454,27.4846828127663,2.67644956945078e-166,6.89961220548846e-166
"NFKBIE",10.2181172141848,0.042211320497162,0.0618041443384223,0.682985274677124,0.49461614740678,0.502880885437006
"PCDHGA4",6.01343661298397,2.6513727180817,0.0413969654120969,64.0475139104502,0,0
"BRF2",6.23679951839603,1.3831507085883,0.0537719691001811,25.7225229377668,6.54477084686752e-146,1.57821062568623e-145
"MID2",6.05301054171793,2.74784707783166,0.0363257151656855,75.6446794040651,0,0
"RTN2",33.2098691077124,0.349595613591969,0.031229046671023,11.1945656642908,4.33521524030215e-29,6.29641011157802e-29
"TDRP",31.5797396278962,-0.739116986567418,0.0458687543845571,-16.1137357332786,2.04299615664126e-58,3.49932317565899e-58
"KCNJ2",12.0239839445602,2.96032359031002,0.0514965460789734,57.4858668340624,0,0
"PRIM2",5.37210064519465,1.9721433552119,0.0496741744902802,39.7015828737685,0,0
"CCDC28A",29.502732568024,-1.16000168790698,0.0541164905995537,-21.435271856238,6.26667477354889e-102,1.28828673392585e-101
"KIAA0895",16.6437839427958,1.63225155908108,0.029767502320329,54.8333394423346,0,0
"LSR",10.603554853362,-1.05626983457884,0.088053495425448,-11.9957740402611,3.73905284243435e-33,5.56262712651941e-33
"FAM161B",17.3124634987158,1.29438672676164,0.0320093725525472,40.4377413095728,0,0
"CIP2A",5.76377965265585,1.95559439626432,0.0487504059843496,40.1144227781841,0,0
"TBC1D3L",8.71627553478767,1.2530089853389,0.0627553213976304,19.9665774540391,1.07576994209063e-88,2.10039971715488e-88
"TRMT61B",8.65769573726142,1.09988945726798,0.0491812051666146,22.3640200263862,8.81994094992281e-111,1.87762534106095e-110
"TICAM1",11.5204781660568,-1.17712096937952,0.0875369510175227,-13.4471323903421,3.20044887417598e-41,5.01091382614346e-41
"PNMA8C",24.9053012106237,-1.18537106177241,0.0592523222967234,-20.0054785335893,4.93428051563028e-89,9.63890367415462e-89
"TMA16",8.53877773563812,1.08152197573761,0.050098728706279,21.5878127782124,2.33819588565998e-103,4.83880739339387e-103
"ADGRG6",5.01792655415366,0.807115928660333,0.0868158103493055,9.29687720949539,1.44631104110348e-20,1.96509652323843e-20
"BEND7",13.5258506355692,0.838187657165314,0.0417894818983338,20.0573833196706,1.7400282026929e-89,3.40543300390884e-89
"TRMT61A",29.8378398671898,-1.06589643236147,0.0522023992350239,-20.4185334004022,1.14448729145321e-92,2.27119997441103e-92
"ZNF564",9.59877342891248,1.98540899893839,0.0359880093795784,55.1686251383777,0,0
"ZSWIM5",15.8749928217246,1.37467153791363,0.033118450088746,41.5077255798501,0,0
"LSM6",11.1324687638385,0.615260437833485,0.0501400817975651,12.2708303571887,1.2991413972437e-34,1.95117226959677e-34
"PGF",7.07875450333448,0.0622514352371417,0.0754677182237627,0.824875015467744,0.409442552209589,0.417946862276786
"FERMT1",6.51946882175417,-1.28002239125291,0.120296490355331,-10.6405630577583,1.92959734755679e-26,2.74565324138865e-26
"ITGA10",10.7385130068489,-1.16458875247556,0.0907429806607698,-12.8339265912943,1.05859996704622e-37,1.62145706193814e-37
"ST7L",9.2570455920596,0.949317171521019,0.0496384383624562,19.1246381400876,1.5746233057747e-81,2.985190902804e-81
"CALB1",27.9311495674983,-2.70958797082782,0.115247764992245,-23.5109806338556,3.1494135585201e-122,6.9919412978728e-122
