"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RPS6",35382.3283076417,-0.754069817040007,0.129204256483935,-5.83626141708239,5.33851142323219e-09,8.93305723429772e-09
"HBA2",3016.2207248002,2.22166728670533,0.29961834127946,7.41499094220381,1.21633119392635e-13,2.42779790907331e-13
"HSP90AB1",54270.0040359699,-0.774450736286835,0.0977469926732195,-7.92301343608515,2.31822516672737e-15,4.9233869914641e-15
"HSP90AA1",82314.5271088842,-1.24792851023012,0.134482196224485,-9.27950721556488,1.70264194018068e-20,4.22039016008075e-20
"TUBA1B",12024.843801192,1.67503653833761,0.166183592101011,10.0794339390587,6.81174082056447e-24,1.86749397848721e-23
"RPS11",28086.7637802147,0.0386443267603044,0.109194545938679,0.353903452119357,0.723411239844507,0.742758284631046
"RPS2",15181.9416232523,0.863983715220469,0.126396095691279,6.83552534194363,8.17050530658791e-12,1.53025339230417e-11
"RPS18",24331.3621530799,-0.356243977271392,0.124776555240425,-2.8550553955025,0.00430293229472674,0.00539346580161261
"COL3A1",1922.4697151704,6.99324394426729,0.237354338854086,29.4633078039765,8.50295446531644e-191,6.1775578675549e-189
"AHNAK",15765.8010902459,-0.170877416431725,0.146088039149315,-1.16968793220007,0.242126576304655,0.265232462009842
"PABPC1",10911.8959557072,0.99130407303988,0.0987664120680122,10.0368541519687,1.04968465620547e-23,2.86684039223948e-23
"HBB",11948.2647784123,-0.350852153623833,0.298830451975405,-1.17408433880999,0.240361245816259,0.263449512147889
"RPL7A",23106.5696838038,-0.0209011147030814,0.0849997770374546,-0.245896112102405,0.805762653541668,0.821142533736222
"RPL15",33051.4872816269,-0.546004356275355,0.0692814985692446,-7.88095476499605,3.24888917776777e-15,6.86561098519813e-15
"RACK1",16678.956602045,0.618693421195133,0.0783252098718993,7.89903304704839,2.81075359498684e-15,5.94849567051141e-15
"PTMA",23610.7127648695,0.604156889147371,0.123759363138423,4.88170651356399,1.05171703695147e-06,1.59185915970014e-06
"TUBB",15860.1298863323,2.12008358779035,0.093852744813982,22.5894681289546,5.50058809107029e-113,1.13973376710101e-111
"RPL7",19711.1304375635,-0.310586156098269,0.0929881652431167,-3.34006112806123,0.000837599512626868,0.00109858373005528
"RPS3",19822.932100493,-0.0170613042769749,0.107486911611613,-0.158729132888506,0.87388228443055,0.884126101090982
"RPS8",22378.4525561985,0.0458568584684131,0.103049672308763,0.444997615625736,0.656321477239662,0.678120093360403
"MT-ND3",323198.192795593,-4.36153561764814,0.198908718448675,-21.9273225008162,1.42573844384974e-106,2.65252051814444e-105
"RPLP1",22831.8785229014,-0.379394197972694,0.134262260686327,-2.82576947560166,0.0047167195358329,0.00589731222653587
"HSPA8",44201.8797191088,-0.557582773109917,0.113737364973195,-4.90237111824531,9.46867366227124e-07,1.43600085835925e-06
"APP",56946.4148651213,-1.32215084734543,0.115083066219555,-11.488665455116,1.50417650870582e-30,5.0193145765797e-30
"RPL6",18797.7441127419,0.222641117304924,0.0873804886208145,2.54795001514663,0.010835799566246,0.0132492696230228
"RPSA",22477.5468614742,-0.467900120429038,0.119963847152575,-3.90034274104217,9.60566042424657e-05,0.000132767460577876
"RPL19",24596.869544658,-0.079121830531578,0.115098035113906,-0.687429897941138,0.491811862411308,0.517794035459911
"MBP",831554.165637354,-7.29286225218266,0.492257211360918,-14.8151455862281,1.16935643629768e-49,6.3435928791404e-49
"RPS24",21644.0836903098,-0.413013212463947,0.107607469300852,-3.83814632150889,0.000123966607749203,0.000170196470560113
"RPL18A",9946.23793777714,1.22399959755546,0.10118696915095,12.0964152580705,1.10324445767635e-33,4.00257368194275e-33
"EIF4G2",26171.4003237352,0.631476606216847,0.0610436159172321,10.3446789107817,4.42396772245932e-25,1.25855577412913e-24
"PKM",45173.5070388952,-0.271964573515198,0.0902244538733398,-3.01431110790642,0.00257563541093838,0.0032825267993962
"RPL37A",26074.3977282844,-0.468189587007722,0.117663500197791,-3.97905540988241,6.91896156327438e-05,9.63050318719857e-05
"SRRM2",31983.0464122862,0.567025834472804,0.131629453868524,4.30774281749407,1.64928994286145e-05,2.36239072299808e-05
"PTPRZ1",13132.0010384939,-0.811485483478994,0.178651295578255,-4.54228714576288,5.56471724135881e-06,8.13828375761979e-06
"HBA1",463.822980767166,4.98153707988555,0.303177963905282,16.4310658192884,1.14626422747871e-60,8.03785404228965e-60
"RPS23",14088.9148931219,0.0778059195116907,0.094092064087979,0.826912665439455,0.408286564147042,0.433915514289778
"RPL9",18739.5208792566,-0.350008388288413,0.10656657304793,-3.28441065784289,0.00102195893971555,0.00133383361785046
"GLUL",100535.549602257,-2.72814526095013,0.178642365001288,-15.2715469308216,1.18332285365531e-52,6.90562431983186e-52
"RPS27",18645.7815143878,-0.57951559569144,0.148551280962864,-3.90111476612788,9.57507407440557e-05,0.000132360639812261
"FLNA",9969.1283192125,1.264223592199,0.137790755726981,9.17495216227667,4.5177500952062e-20,1.10976360673811e-19
"ENO1",39056.4945260505,-1.37105814710875,0.11697023385208,-11.7214277680473,9.89894343495274e-32,3.41026325599707e-31
"RPL5",19725.5290961682,-0.435904014383511,0.0916192845145231,-4.75777579680197,1.95737724868369e-06,2.93019476234222e-06
"RPL23A",9394.9106193056,0.766130504547267,0.116988604876795,6.54876178200523,5.80160882906028e-11,1.04992381757501e-10
"H3-3B",23021.9296388946,0.928280229172969,0.108144361558943,8.5837136193829,9.18584850626613e-18,2.11311332672202e-17
"RPL21",18797.8872589232,-1.03084824398688,0.116413578777016,-8.85505157402144,8.36451278467436e-19,1.98380665816688e-18
"RPL27A",16426.5379499683,-0.163964450165929,0.104380954818035,-1.57082726874615,0.116222776246008,0.130719307125997
"RPL32",22444.8852784852,-0.36726161832374,0.115506965617221,-3.17956251695512,0.00147497549046512,0.0019066715827758
"RPL28",17101.4899300558,-0.42621743483726,0.120430279739042,-3.53912185341447,0.000401460491623286,0.000536043385290648
"DYNC1H1",28180.0746041816,1.14398923609884,0.0731098351605513,15.6475422709764,3.45299516499331e-55,2.12872886675393e-54
"MT-ND4L",274792.501057371,-4.12810726941874,0.212047359431744,-19.4678551078469,2.05706292556748e-84,2.49873283836922e-83
"RPS20",17352.28244709,-0.225331950601718,0.12983099633219,-1.73557899860197,0.0826383020207821,0.0942759957162153
"RPL41",8728.54640037929,0.716329107716292,0.104436762736661,6.85897464595419,6.9356545873472e-12,1.30237819414622e-11
"DDX5",24355.067937274,0.0819123775246508,0.0775751440625502,1.0559100922662,0.291009292837263,0.31555787573011
"SPTAN1",41036.2327920116,0.441154222596987,0.0903333215617683,4.8836267168072,1.0415216321094e-06,1.57684342059928e-06
"IGFBP5",6278.57194736737,2.35780418064555,0.144384238467685,16.3300662570123,6.03188078576248e-60,4.1685707128096e-59
"RPL37",22511.2783825817,-0.722276442446715,0.12080965668561,-5.97863169437138,2.25019660310177e-09,3.83575984660013e-09
"RPS14",16883.5078853383,-0.463341618669497,0.117752165955422,-3.93488828770171,8.32354022723027e-05,0.000115379686352344
"RPL26",16020.7246116391,-0.627847325382361,0.107109572350585,-5.86172936371481,4.5807118276297e-09,7.69417487113863e-09
"RPL8",20663.8563631631,-0.0331395447901883,0.090931728809175,-0.364444239916887,0.715526304873737,0.735308420135504
"RPL17",15994.7714168725,-0.466497010728062,0.0915628224595011,-5.09482995605991,3.49054410187118e-07,5.41239440029438e-07
"HNRNPA2B1",31561.9605146834,-0.681922884077113,0.0664131927011567,-10.2678828760063,9.833901639281e-25,2.76607098547676e-24
"PPIA",21288.797889121,-0.355814189303479,0.0884630194052684,-4.02218002161351,5.76619589374635e-05,8.0631212893549e-05
"TMSB10",19523.8939726503,0.603077858505884,0.183595932333418,3.28481056655802,0.00102050959492666,0.00133209343190393
"SPP1",17873.7878418541,-2.12950087635476,0.347189783804058,-6.13353553501037,8.5947209386714e-10,1.48716915367816e-09
"SPARCL1",82062.8846235253,-3.41220839777475,0.214050775769718,-15.941116707027,3.28431828943344e-57,2.12039874265503e-56
"RPS27A",20895.7699590388,-0.864756128448273,0.107878348471459,-8.01603047044293,1.09217422839018e-15,2.34425354668864e-15
"DST",30119.6673647673,0.520530411601812,0.109186066729838,4.76737029908566,1.86646073943141e-06,2.79555099529399e-06
"RPS12",18191.6113075914,-0.922530027107598,0.13640635941715,-6.76310130297054,1.35068723526978e-11,2.50639165432619e-11
"RPL30",11000.8828240887,-0.154875168636894,0.120375999268798,-1.28659508189053,0.198235458803613,0.219223972216442
"RPS7",13653.2651388883,-0.0608622241159531,0.090382227581927,-0.673387077794521,0.500701067445146,0.526476830008503
"HLA-B",10303.2197796945,-1.44148229213855,0.172790049984424,-8.34239177700619,7.28027865304408e-17,1.62588168595901e-16
"CANX",20102.5222203877,-0.452610509884318,0.0935317882712192,-4.83910890885415,1.30422566410708e-06,1.96756556686623e-06
"UBC",24354.0437919675,-0.62938790533606,0.101953676350347,-6.17327327337635,6.68904479390095e-10,1.16373969671399e-09
"RPS17",12890.9867829165,-0.073430524429013,0.121277970454802,-0.605472899601163,0.544864826093363,0.570042229194833
"RPL29",12508.5435893187,0.107379466264539,0.111967943154579,0.959019726889999,0.337548807430557,0.363141776991131
"RPL11",15353.3116981278,-0.175191683177284,0.109151925515738,-1.60502604374143,0.108488073312484,0.122379578769064
"RPS10",14224.0912647479,-0.232897364383529,0.110942699606848,-2.09925813243103,0.0357941519878954,0.0420812239521765
"RPL39",3387.3730389258,1.78669381309649,0.133229243783236,13.4106729300621,5.23615425890725e-41,2.30555484227067e-40
"RPL23",12661.0910561595,0.20708860869016,0.100623137404423,2.05806153566683,0.0395842267418398,0.0463518656298663
"RPS15A",9591.504753553,0.332613931667927,0.107894489722496,3.08277032982323,0.00205083366437884,0.00262945600730534
"RPL10A",13004.6589222228,0.033432789167009,0.090363790310933,0.369979933909036,0.711397441631337,0.731273505192632
"RPL31",22797.3039468115,-1.17321645331203,0.125824642108772,-9.32421848096986,1.11804490719004e-20,2.78758416369124e-20
"ALDOA",48969.7304401548,-1.48523394439304,0.0989829496378393,-15.004947314939,6.8145035520233e-51,3.8065054147774e-50
"HSP90B1",16426.1114169755,-0.672679832609843,0.118824753491363,-5.6611085892868,1.50398214849602e-08,2.46279758667415e-08
"A2M",12068.2546947442,-0.369721132443458,0.19167148038376,-1.92893137624445,0.0537393820298188,0.0622790879677224
"RPL12",13059.5790701465,0.00876403686861761,0.112124490683468,0.0781634486381648,0.937698036792435,0.943120631239846
"RPS19",14756.3919186375,0.0410411076555203,0.127361001775847,0.322242343286147,0.747269108577612,0.765747375233209
"HLA-A",9427.66429135065,0.265070271659493,0.142613944178898,1.85865606049703,0.063075905371864,0.0726372710437026
"APOE",57423.5945758894,-2.60694693648041,0.218178157413306,-11.9487072738539,6.59429761673798e-33,2.35153595348044e-32
"CALM1",99440.8183250356,-1.92711411496922,0.106307564071345,-18.127723382655,1.92568202137025e-73,1.83291077307704e-72
"UBB",11499.1138592626,0.209023813644007,0.0980908177822777,2.13092130710905,0.0330956257111559,0.0390166054779047
"NACA",21033.5295140471,-1.0311681400328,0.077667860103709,-13.2766389939918,3.16274400933892e-40,1.36536812648369e-39
"RPL18",16646.6730500431,-0.108342332129965,0.104137471710427,-1.04037797682693,0.298164329407059,0.322889465779587
"YWHAZ",31067.7709977143,-1.02627035948615,0.11108537575762,-9.23857305686568,2.49806280843092e-20,6.17469056373353e-20
"HNRNPU",20039.9377181763,0.459281110200596,0.058063236752401,7.91001562932339,2.57356582840579e-15,5.45658702332289e-15
"PLP1",219480.16743027,-7.28644975988644,0.328969288514356,-22.1493313032121,1.05878786331357e-108,2.02226720182637e-107
"HSPA5",11517.6537687736,-0.333173359647495,0.141974838719566,-2.34670708311627,0.0189401380374305,0.0227539345402056
"CST3",64372.1024249915,-3.75424880641298,0.195105360595108,-19.2421612351491,1.64216452191403e-82,1.91374685756865e-81
"CALR",9292.95238630686,0.928071735533063,0.102727752996037,9.03428439215313,1.65078956485993e-19,3.98180571864408e-19
"SCD",59421.4566105029,-3.41016886579722,0.220608340366896,-15.458023301049,6.66114402021365e-54,3.99077621127518e-53
"DDX17",31810.5988497689,-0.0931746110883736,0.087537089401234,-1.06440152083764,0.287146845128487,0.311575634297184
"RPS9",16765.8444861243,-0.502079754669134,0.126333169192592,-3.97425124278903,7.06010070224372e-05,9.82219076003584e-05
"CTSB",17545.4311477439,-1.15515744107351,0.0965352995558638,-11.9661662250816,5.34413995746682e-33,1.90928672803491e-32
"TNR",9854.86675342575,-2.14009529231277,0.174885798136026,-12.2371016693317,1.96940359558763e-34,7.31137900185979e-34
"NPM1",10299.8111255657,-0.0330369434429715,0.0738366822756438,-0.447432663884321,0.654562696074994,0.67648556660168
"PCBP2",12549.5570460905,0.864770785018527,0.0484134629804917,17.8621964176987,2.32314815989532e-71,2.10145135756015e-70
"MYL6",11658.3973094705,0.495844667175021,0.0932962689989894,5.31473200906235,1.06814409551269e-07,1.6928392475395e-07
"APOD",16433.1237142322,-2.32250837785668,0.229754349089464,-10.1086590398004,5.05717048652245e-24,1.39178278625728e-23
"VCAN",3512.60018373772,2.19038981555417,0.180825165624703,12.1133018625309,8.98048486731527e-34,3.26741634839658e-33
"NTRK2",37662.4674518702,-2.81007018825348,0.207752269493167,-13.5260625316341,1.09746412653977e-41,4.9133349097309e-41
"RPS5",12135.1549632321,-0.0388351434794089,0.101971881834265,-0.380841686755646,0.703320724522465,0.723554274672287
"HNRNPC",14339.5166730327,0.414256234555008,0.0688576538731667,6.01612473346903,1.78641941028394e-09,3.05608173035013e-09
"SLC1A2",108148.52394885,-4.04110960109451,0.296971285387731,-13.6077452600118,3.60185325570237e-42,1.63228083388107e-41
"ITM2C",46707.3882685252,-3.6989841233598,0.208928002700404,-17.7045875878305,3.86501403698025e-70,3.39973150425259e-69
"PEA15",62185.4390917159,-3.19281497583836,0.153554084823634,-20.7927713515762,5.03192274738998e-96,7.72211780979807e-95
"DPYSL3",13179.4179122708,2.33355093169505,0.177093219993941,13.1769637018,1.19087973739176e-39,5.04804597692763e-39
"RPL24",15993.9923142356,-0.375797081593441,0.0980602667861161,-3.83230735454871,0.000126946999768408,0.000174142520356305
"HLA-DRA",3727.48789723039,-1.31198422423065,0.301963485072545,-4.34484395990943,1.39374699657354e-05,2.00160412531811e-05
"RPS25",14248.5001421715,-0.891803697136713,0.110776108636041,-8.05050572833142,8.24526158882849e-16,1.77841709466671e-15
"APLP2",23981.3829492972,-1.024866547608,0.0736501326125004,-13.9153387951138,5.11171431602941e-44,2.42669018336235e-43
"PCDHGC3",4266.89073704928,0.628757390611676,0.159511644089853,3.94176484230515,8.08842578644613e-05,0.000112215421322958
"CSDE1",19385.7524285496,-0.183292873941224,0.0749326885570154,-2.44610032645176,0.0144410809527842,0.0174880439135995
"RPS16",12553.7601836546,-0.135184863918898,0.113530008342793,-1.1907412488751,0.233755179331695,0.256723660882943
"SERPINA3",6071.38803596308,-1.23501528631178,0.427239458269242,-2.89068638771068,0.00384401508991389,0.00483248814118077
"NAP1L1",19182.8398354521,-0.996476165318906,0.109876987025231,-9.06901610880614,1.20096535303966e-19,2.9084137737431e-19
"YBX1",9072.17394699348,1.5750492865134,0.105510358635645,14.9279114096509,2.16955667650377e-50,1.19905349492474e-49
"C3",5240.75257922485,-1.3380969131558,0.295194296680905,-4.53293619897486,5.81693890817136e-06,8.49632799680609e-06
"NCL",16540.7427894148,-0.18217641602552,0.0652046591301694,-2.79391715953667,0.00520738165516496,0.00649804696376112
"EIF4B",10154.6849422059,0.679968302988052,0.0790220267454321,8.60479452366561,7.64535949461617e-18,1.76262465633057e-17
"RPL14",15870.8490709199,-0.523417392385731,0.0693677524850247,-7.54554347855984,4.50405212863661e-14,9.12979240413555e-14
"AQP4",3597.7540440638,-0.608348575847994,0.266248988368829,-2.28488596172716,0.0223195153968522,0.0266880955458819
"RPL27",11829.194831363,-0.243845351416322,0.107840287926028,-2.26117118292178,0.0237486588289298,0.0283320364474418
"HNRNPK",18024.1639921702,-0.00123108129793744,0.0435987209867773,-0.0282366379121719,0.977473416037219,0.979777972641568
"CLTC",17754.6276036901,0.27268246597717,0.0752197129075916,3.62514632716245,0.000288797883375801,0.000389097523858077
"CPE",59493.8289897372,-0.948412240256151,0.14835987004255,-6.39264674459571,1.63038630933635e-10,2.89440217211135e-10
"PRRC2B",10374.8038662946,2.36851488772655,0.0973033414962612,24.3415575591261,7.12263599927884e-131,2.04401846589304e-129
"QKI",27896.742580969,-2.71641554994453,0.186750860984001,-14.545665469126,6.22227913592687e-48,3.23338805800383e-47
"H3-3A",2995.06914761972,3.48843622908957,0.0842486554142276,41.4064320900777,0,0
"MAP4",51066.1448621894,-1.70546207448109,0.178109560692975,-9.57535388805414,1.01509069485055e-21,2.62083357764045e-21
"RHOA",13934.1093070551,-0.965502258481737,0.103768775347303,-9.30436208050359,1.34799069561919e-20,3.35288953304716e-20
"SON",9026.03408568778,1.27940424141582,0.052935208135481,24.1692492856804,4.68607045989814e-129,1.28687566529117e-127
"TIMP2",11101.7434918262,-0.144980239159796,0.175905913668519,-0.824191956576287,0.409830496592711,0.43543541932504
"STMN1",24801.6802308949,0.0105308271097522,0.17202518768606,0.0612167744235839,0.951186570728875,0.955515064793626
"CCNI",18779.878926723,0.505669526349214,0.0977615644258143,5.17247784770197,2.31009894043655e-07,3.61029622018668e-07
"ATP5F1B",23946.1441495308,-0.686302157899137,0.0850445442357922,-8.06991399702624,7.03477032384012e-16,1.52132872169105e-15
"RPL34",14990.2822841393,-1.03658102989472,0.11311072648945,-9.16430352864368,4.98679438033427e-20,1.2228885428724e-19
"HUWE1",13004.5531190887,1.1910547578766,0.0575464898065542,20.6972616727866,3.66617826771702e-95,5.52284256366452e-94
"ATP1A2",66800.696662351,-3.24269866502099,0.200250619451459,-16.1932016685073,5.6320279940591e-59,3.81191328678092e-58
"LDHA",11275.4373545289,-0.531688303170315,0.116512312870821,-4.56336579430712,5.03399936455256e-06,7.37151150729671e-06
"MSN",6804.94436400247,-0.949761716230763,0.167906100100958,-5.65650512792385,1.54486365277665e-08,2.52793868427984e-08
"TNC",3611.48704096124,1.87056938164748,0.34324386118463,5.44968051341582,5.0460383965411e-08,8.10458580577799e-08
"HIPK2",44173.7012881082,-1.26288582694084,0.240712009139835,-5.24645958236011,1.55049843541884e-07,2.43944237118598e-07
"FOS",8989.97599624035,-0.206587224777633,0.295660350878935,-0.698731582247986,0.484719792868297,0.510561433504788
"LDHB",28582.0203691045,-2.24074437524663,0.102314458481704,-21.9005642848348,2.56583494897888e-106,4.75819376079621e-105
"TUBB2B",16864.4760643797,1.41296796690039,0.176801135863056,7.99184892112246,1.32929879813816e-15,2.84523977322916e-15
"RPL22",10432.7284944071,-0.0721252182307569,0.0861203386766451,-0.837493434641084,0.40231526580104,0.427965613578921
"HMGB1",13427.4462297587,-0.468306149692289,0.0741352704942999,-6.31691429153544,2.66837470189484e-10,4.70583395345689e-10
"MATR3",2666.04249232402,4.30387728730917,0.0730291037753086,58.9337273061856,0,0
"ATP1A1",25140.2335737957,-1.37492424610704,0.160717561821979,-8.55490980898526,1.17960924761012e-17,2.7038207973875e-17
"RPS13",9621.0828358215,-0.432767197811509,0.11442418520726,-3.78213047379474,0.000155491819452939,0.000212089385727276
"SEPTIN2",18370.7364084189,-1.07517177735889,0.119793587581685,-8.97520308944539,2.82829531983447e-19,6.78211864975556e-19
"UBA52",13392.1109793192,-0.528398618704679,0.0892471240712816,-5.92062348454665,3.20723371515346e-09,5.42286578527715e-09
"TXNIP",8955.66183354067,-0.226159692006954,0.186688426147041,-1.21142856402263,0.225731197544704,0.248315133360389
"PRPF8",11547.7643143507,1.0705646258103,0.099188549823807,10.7932279251183,3.70541571029712e-27,1.12614421335718e-26
"SDC3",16725.1366939163,-1.0047581915203,0.16084163025245,-6.24687893266978,4.18735369115829e-10,7.33505768667878e-10
"EIF4A2",28597.3545677173,-1.46704545761816,0.0862469453233864,-17.0098251261817,6.9444745159483e-65,5.36805541875896e-64
"CCND2",7155.70767364854,4.10126112658057,0.157292229898758,26.0741495572946,7.16297304767079e-150,2.84511306623574e-148
"LAPTM5",2598.91247869758,-1.15002626512738,0.278139786351382,-4.13470607788027,3.55409208684528e-05,5.01313755787286e-05
"WNK1",23165.3640419926,-0.505523418177146,0.166787952687444,-3.03093484890053,0.002437978473763,0.00311192648730407
"GNB1",27836.9713870877,-0.309609514017349,0.0798639002819865,-3.87671417153643,0.000105876614401699,0.000145848752756163
"MARCKS",12311.8134202878,1.93879034473019,0.0910409729118755,21.295799931827,1.24168300186567e-100,2.07471312640699e-99
"EIF4A1",9122.3849640878,0.183149625807291,0.0905597088008172,2.02241844891663,0.0431331407167876,0.0503790519218564
"RPL35",11614.0119292783,-0.354010239160902,0.127014032958632,-2.78717422724623,0.00531698841380818,0.00663193632534001
"NONO",9081.42356713825,0.889110052645029,0.0673540078683289,13.2005515452497,8.70950159577747e-40,3.70969828637958e-39
"HDLBP",12873.1457069038,0.139027453865474,0.0490913217244885,2.83201692237432,0.00462554006121216,0.0057870925735863
"MAP2",33943.7266363022,0.0756408742997096,0.188146110788915,0.402032622319643,0.687660018042146,0.708395346594795
"HLA-C",7765.33610577362,-1.42842651526275,0.166875431357096,-8.55983714107124,1.13027070459484e-17,2.59124773677735e-17
"GPM6B",42647.0136884806,-3.88395859309042,0.167270298352863,-23.2196548421111,2.88292057323579e-119,6.79528650106235e-118
"TTC3",19789.0923475844,0.70832970043988,0.0724250856070232,9.78017070332868,1.36979320762811e-22,3.62133952795096e-22
"RPL35A",10972.5712255797,-0.353507824697219,0.097693146590169,-3.61855295930035,0.000296254879964921,0.000399003844552074
"CBX5",7825.83224003915,1.50789016554794,0.0538066624127085,28.0242278174049,8.23520833064392e-173,4.56676118007061e-171
"CTNNB1",12027.7005465173,0.43830431761171,0.0732338107693576,5.98499945594945,2.1639058479303e-09,3.69085813200473e-09
"USP22",12498.50257013,2.07396731351012,0.0843217212714167,24.5958844558496,1.39798871265307e-133,4.21194552035292e-132
"SFPQ",13888.3998503733,0.479432927883651,0.0814833750512312,5.88381283399486,4.0092120651677e-09,6.75498976897989e-09
"ITGB1",4078.07018348428,1.0799114996852,0.188426376645575,5.73121194022901,9.97155778959408e-09,1.64861748331774e-08
"BCAN",13277.9304540464,-3.37635099154099,0.187078421028114,-18.0477843087717,8.21195812850851e-73,7.70769152552324e-72
"COL4A1",1892.06165235338,3.69561833547363,0.224645194706961,16.4509120272721,8.26147891514193e-61,5.82873487811397e-60
"TPM4",9586.53228095945,0.0753880991449026,0.124885452587418,0.603657972830199,0.546071061164414,0.571200083024085
"HMGN2",6061.84445657377,1.8015969739943,0.0788521873113312,22.8477742396806,1.53778064732396e-115,3.32432844644666e-114
"NCAM1",21124.6371066148,0.0608713970178019,0.0814956243924641,0.746928408384963,0.455106776750518,0.480914175671472
