"","comparison","gene","prob","log2FC","direction"
"32","cluster1 vs_Normal_Brain","GLUL",1,-1.28467870512869,"down"
"33","cluster1 vs_Normal_Brain","FLNA",1,1.9497313299956,"up"
"34","cluster1 vs_Normal_Brain","RPL23A",1,3.13969053280796,"up"
"35","cluster1 vs_Normal_Brain","RPL32",1,1.30524381708025,"up"
"36","cluster1 vs_Normal_Brain","MT-ND4L",1,-3.79844985967399,"down"
"37","cluster1 vs_Normal_Brain","RPL41",1,2.40676186211748,"up"
"38","cluster1 vs_Normal_Brain","SPTAN1",1,-1.02417676993579,"down"
"39","cluster1 vs_Normal_Brain","IGFBP5",1,3.21468287395762,"up"
"40","cluster1 vs_Normal_Brain","RPL26",1,1.41517104296548,"up"
"41","cluster1 vs_Normal_Brain","RPL17",1,1.42083560233268,"up"
"42","cluster1 vs_Normal_Brain","RPS27A",1,1.27685038963465,"up"
"43","cluster1 vs_Normal_Brain","RPS12",1,1.01354940900135,"up"
"44","cluster1 vs_Normal_Brain","RPL30",1,2.09060834838797,"up"
"45","cluster1 vs_Normal_Brain","HLA-B",1,-0.89634084010757,"down"
"46","cluster1 vs_Normal_Brain","CANX",1,0.47966981542965,"up"
"47","cluster1 vs_Normal_Brain","RPL29",1,1.71391625539475,"up"
"48","cluster1 vs_Normal_Brain","RPL39",1,4.27144965724648,"up"
"49","cluster1 vs_Normal_Brain","RPL23",1,1.6694964090219,"up"
"50","cluster1 vs_Normal_Brain","ALDOA",1,-1.28696252677987,"down"
"51","cluster1 vs_Normal_Brain","HSP90B1",1,0.554763153931113,"up"
"52","cluster1 vs_Normal_Brain","A2M",1,0.643024665084625,"up"
"53","cluster1 vs_Normal_Brain","CALM1",1,-1.71281559785183,"down"
"54","cluster1 vs_Normal_Brain","UBB",1,1.56040069055036,"up"
"55","cluster1 vs_Normal_Brain","NACA",1,0.833854086944967,"up"
"56","cluster1 vs_Normal_Brain","HNRNPU",1,0.949538932657776,"up"
"57","cluster1 vs_Normal_Brain","HSPA5",1,0.373826632269267,"up"
"58","cluster1 vs_Normal_Brain","CFL1",1,-0.31236402710999,"down"
"59","cluster1 vs_Normal_Brain","DDX17",1,0.228665132576431,"up"
"60","cluster1 vs_Normal_Brain","RPS9",1,1.45785133585841,"up"
"61","cluster1 vs_Normal_Brain","TNR",1,-3.79777314701201,"down"
"62","cluster1 vs_Normal_Brain","NPM1",1,2.13380214011033,"up"
"63","cluster1 vs_Normal_Brain","PCBP2",1,1.58368761527469,"up"
"64","cluster1 vs_Normal_Brain","MYL6",1,1.84837641252578,"up"
"65","cluster1 vs_Normal_Brain","VCAN",1,1.98388700284439,"up"
"66","cluster1 vs_Normal_Brain","NTRK2",1,-3.94149788170258,"down"
"67","cluster1 vs_Normal_Brain","SLC1A2",1,-3.77192166534391,"down"
"68","cluster1 vs_Normal_Brain","PEA15",1,-2.41780094498889,"down"
"69","cluster1 vs_Normal_Brain","DPYSL3",1,1.91083074217397,"up"
"70","cluster1 vs_Normal_Brain","HLA-DRA",1,1.03964091268575,"up"
"71","cluster1 vs_Normal_Brain","PCDHGC3",1,1.27555070343654,"up"
"72","cluster1 vs_Normal_Brain","PLEC",1,-1.71098318662133,"down"
"73","cluster1 vs_Normal_Brain","NAP1L1",1,0.829476123821226,"up"
"74","cluster1 vs_Normal_Brain","NCL",1,0.942098682477077,"up"
"75","cluster1 vs_Normal_Brain","EIF4B",1,2.21602877288975,"up"
"76","cluster1 vs_Normal_Brain","RPL14",1,1.19476696671864,"up"
"77","cluster1 vs_Normal_Brain","NUCKS1",1,0.368873635081499,"up"
"78","cluster1 vs_Normal_Brain","H3-3A",1,4.42928309688661,"up"
"79","cluster1 vs_Normal_Brain","RPS15",1,0.733998696356398,"up"
"80","cluster1 vs_Normal_Brain","SON",1,1.22516671315574,"up"
"81","cluster1 vs_Normal_Brain","STMN1",1,1.20292279533354,"up"
"82","cluster1 vs_Normal_Brain","ATP5F1B",1,0.286669049345657,"up"
"83","cluster1 vs_Normal_Brain","RPL34",1,0.722515350135307,"up"
"84","cluster1 vs_Normal_Brain","HUWE1",1,0.860510368552296,"up"
"85","cluster1 vs_Normal_Brain","MSN",1,1.07624438332693,"up"
"86","cluster1 vs_Normal_Brain","TNC",1,3.04858427222505,"up"
"87","cluster1 vs_Normal_Brain","LDHB",1,0.261407702750558,"up"
"88","cluster1 vs_Normal_Brain","TUBB2B",1,1.85737170019099,"up"
"89","cluster1 vs_Normal_Brain","RPL22",1,2.02137187195118,"up"
"90","cluster1 vs_Normal_Brain","HMGB1",1,0.958689619665952,"up"
"91","cluster1 vs_Normal_Brain","UBA52",1,1.0728291511726,"up"
"92","cluster1 vs_Normal_Brain","TXNIP",1,0.533871804746584,"up"
"93","cluster1 vs_Normal_Brain","PRPF8",1,1.17966703042177,"up"
"94","cluster1 vs_Normal_Brain","PRRC2A",1,0.444975705822112,"up"
"95","cluster1 vs_Normal_Brain","RPL35",1,0.99710794308322,"up"
"96","cluster1 vs_Normal_Brain","NONO",1,1.90555475300565,"up"
"97","cluster1 vs_Normal_Brain","CBX5",1,1.71651262230467,"up"
"98","cluster1 vs_Normal_Brain","USP22",1,1.48091828812052,"up"
"99","cluster1 vs_Normal_Brain","SFPQ",1,0.733768909712187,"up"
"100","cluster1 vs_Normal_Brain","TPM4",1,1.05194446598836,"up"
"101","cluster1 vs_Normal_Brain","HMGN2",1,2.6684753878203,"up"
"102","cluster1 vs_Normal_Brain","P4HB",1,1.44956063564709,"up"
"103","cluster1 vs_Normal_Brain","ATP5F1A",1,0.238019149465144,"up"
"104","cluster1 vs_Normal_Brain","SET",1,1.33637625438298,"up"
"105","cluster1 vs_Normal_Brain","CHI3L1",1,-2.16904709305688,"down"
"106","cluster1 vs_Normal_Brain","YWHAQ",1,0.59514964365996,"up"
"107","cluster1 vs_Normal_Brain","HNRNPH1",1,1.34501453725006,"up"
"108","cluster1 vs_Normal_Brain","RPS28",1,1.19898209290238,"up"
"109","cluster1 vs_Normal_Brain","COL6A1",1,0.475303135550453,"up"
"110","cluster1 vs_Normal_Brain","CD44",1,1.08712225649557,"up"
"111","cluster1 vs_Normal_Brain","PFN1",1,0.561458169463196,"up"
"112","cluster1 vs_Normal_Brain","CTSD",1,-0.896783946231896,"down"
"113","cluster1 vs_Normal_Brain","RPL38",1,0.747385646652806,"up"
"114","cluster1 vs_Normal_Brain","ATP2A2",1,0.265363417766927,"up"
"115","cluster1 vs_Normal_Brain","FAM107A",1,-5.73724517827799,"down"
"116","cluster1 vs_Normal_Brain","SF3B1",1,0.658604143895264,"up"
"117","cluster1 vs_Normal_Brain","CD59",1,-0.952397068911786,"down"
"118","cluster1 vs_Normal_Brain","RPS26",1,1.15099501066428,"up"
"119","cluster1 vs_Normal_Brain","HNRNPA3",1,0.960026572994659,"up"
"120","cluster1 vs_Normal_Brain","CHD4",1,1.43284347214585,"up"
"121","cluster1 vs_Normal_Brain","SNRNP200",1,1.87024176199267,"up"
"122","cluster1 vs_Normal_Brain","RPL36",1,1.43940273738766,"up"
"123","cluster1 vs_Normal_Brain","MAP4K4",1,0.603115450936687,"up"
"124","cluster1 vs_Normal_Brain","COL6A3",1,5.12128696522747,"up"
"125","cluster1 vs_Normal_Brain","HSPG2",1,3.28743191199404,"up"
"126","cluster1 vs_Normal_Brain","FCGBP",1,1.47182849588677,"up"
"127","cluster1 vs_Normal_Brain","PRRC2C",1,0.616702652224013,"up"
"128","cluster1 vs_Normal_Brain","SLC1A3",1,-3.34717053025211,"down"
"129","cluster1 vs_Normal_Brain","MCL1",1,0.595787504159422,"up"
"130","cluster1 vs_Normal_Brain","ANXA2",1,1.22128631830274,"up"
"131","cluster1 vs_Normal_Brain","RPS29",1,1.37391039696808,"up"
"132","cluster1 vs_Normal_Brain","RTN4",1,-0.824644765986307,"down"
"133","cluster1 vs_Normal_Brain","ATP1B2",1,-4.14238139876166,"down"
"134","cluster1 vs_Normal_Brain","UBA1",1,0.466892871844272,"up"
"135","cluster1 vs_Normal_Brain","ZMIZ1",1,1.35546991674054,"up"
"136","cluster1 vs_Normal_Brain","SARAF",1,-1.09537544566484,"down"
"137","cluster1 vs_Normal_Brain","TIMP3",1,0.558778523124361,"up"
"138","cluster1 vs_Normal_Brain","SOX4",1,4.91286975178129,"up"
"139","cluster1 vs_Normal_Brain","MARCKSL1",1,1.02838130250187,"up"
"140","cluster1 vs_Normal_Brain","FAT1",1,1.54489548594309,"up"
"141","cluster1 vs_Normal_Brain","SLC25A3",1,0.453784599404227,"up"
"142","cluster1 vs_Normal_Brain","HSPD1",1,0.912217745526349,"up"
"143","cluster1 vs_Normal_Brain","LYZ",1,1.26593338240008,"up"
"144","cluster1 vs_Normal_Brain","IDS",1,-2.85864513856873,"down"
"145","cluster1 vs_Normal_Brain","KMT2C",1,1.32340038864039,"up"
"146","cluster1 vs_Normal_Brain","GDI1",1,-0.663728578444033,"down"
"147","cluster1 vs_Normal_Brain","FSTL1",1,2.44998565159101,"up"
"148","cluster1 vs_Normal_Brain","NFIX",1,0.786766631699469,"up"
"149","cluster1 vs_Normal_Brain","UBR4",1,0.612311000952094,"up"
"150","cluster1 vs_Normal_Brain","CTNNA1",1,0.41254663538771,"up"
"151","cluster1 vs_Normal_Brain","TOP2B",1,1.4256448931626,"up"
"152","cluster1 vs_Normal_Brain","SCARB2",1,1.63519628011259,"up"
"153","cluster1 vs_Normal_Brain","EIF4G1",1,0.484586080033537,"up"
"154","cluster1 vs_Normal_Brain","THBS1",1,2.36531011824002,"up"
"155","cluster1 vs_Normal_Brain","SCD5",1,-2.00710610703256,"down"
"156","cluster1 vs_Normal_Brain","CD24",1,5.31697123169521,"up"
"157","cluster1 vs_Normal_Brain","ST13",1,0.58042503328255,"up"
"158","cluster1 vs_Normal_Brain","KPNB1",1,1.16733276521009,"up"
"159","cluster1 vs_Normal_Brain","JUND",1,-1.1821949563557,"down"
"160","cluster1 vs_Normal_Brain","RPS21",1,1.03782208462763,"up"
"161","cluster1 vs_Normal_Brain","TSC22D1",1,-0.93864105146129,"down"
"162","cluster1 vs_Normal_Brain","GLG1",1,0.32703990656249,"up"
"163","cluster1 vs_Normal_Brain","PRDX1",1,0.549117910893168,"up"
"164","cluster1 vs_Normal_Brain","DDB1",1,0.725267245083123,"up"
"165","cluster1 vs_Normal_Brain","NUDT3",1,0.408279156404092,"up"
"166","cluster1 vs_Normal_Brain","ATP2B4",1,0.624950525413206,"up"
"167","cluster1 vs_Normal_Brain","SERBP1",1,1.28728082134427,"up"
"168","cluster1 vs_Normal_Brain","DDX39B",1,1.12324777808615,"up"
"169","cluster1 vs_Normal_Brain","FAU",1,0.571296886473218,"up"
"170","cluster1 vs_Normal_Brain","SERF2",1,0.834486531883333,"up"
"171","cluster1 vs_Normal_Brain","AEBP1",1,1.19725329707549,"up"
"172","cluster1 vs_Normal_Brain","VCP",1,0.530876904636004,"up"
"173","cluster1 vs_Normal_Brain","TMED10",1,0.366850619816768,"up"
"174","cluster1 vs_Normal_Brain","NREP",1,3.4542152147444,"up"
"175","cluster1 vs_Normal_Brain","PPP1CB",1,0.3128317082947,"up"
"176","cluster1 vs_Normal_Brain","NRCAM",1,0.514759242517705,"up"
"177","cluster1 vs_Normal_Brain","SRSF3",1,1.07942940235444,"up"
"178","cluster1 vs_Normal_Brain","PDGFRA",1,0.749665409179564,"up"
"179","cluster1 vs_Normal_Brain","TRIO",1,1.47906081317382,"up"
"180","cluster1 vs_Normal_Brain","KLF6",1,0.554468629440461,"up"
"181","cluster1 vs_Normal_Brain","RAD21",1,0.798397111571515,"up"
"182","cluster1 vs_Normal_Brain","SPAG9",1,0.778425127433636,"up"
"183","cluster1 vs_Normal_Brain","RBMX",1,2.1682783987854,"up"
"184","cluster1 vs_Normal_Brain","COL5A1",1,2.74053157785163,"up"
"185","cluster1 vs_Normal_Brain","KMT2A",1,1.45233599934536,"up"
"186","cluster1 vs_Normal_Brain","HIF1A",1,0.786632812955204,"up"
"187","cluster1 vs_Normal_Brain","STMN2",1,0.87632113352505,"up"
"188","cluster1 vs_Normal_Brain","EEF1D",1,1.73917150673845,"up"
"189","cluster1 vs_Normal_Brain","NAV1",1,0.549203206934763,"up"
"190","cluster1 vs_Normal_Brain","OS9",1,1.64420025067683,"up"
"191","cluster1 vs_Normal_Brain","H2AZ2",1,0.81197597945117,"up"
"192","cluster1 vs_Normal_Brain","SOGA1",1,2.29918635218773,"up"
"193","cluster1 vs_Normal_Brain","SEC61A1",1,1.10158097602858,"up"
"194","cluster1 vs_Normal_Brain","HDGF",1,0.947641140535097,"up"
"195","cluster1 vs_Normal_Brain","BGN",1,1.07154472214333,"up"
"196","cluster1 vs_Normal_Brain","GPI",1,-0.782695561814768,"down"
"197","cluster1 vs_Normal_Brain","LGALS3BP",1,0.816370389451544,"up"
"198","cluster1 vs_Normal_Brain","BCLAF1",1,1.18019029426658,"up"
"199","cluster1 vs_Normal_Brain","ANXA5",1,0.682617731680151,"up"
"200","cluster1 vs_Normal_Brain","PGAM1",1,0.864240291894586,"up"
"201","cluster1 vs_Normal_Brain","HNRNPL",1,0.942827687245689,"up"
"202","cluster1 vs_Normal_Brain","BPTF",1,1.34451257987212,"up"
"203","cluster1 vs_Normal_Brain","EIF3F",1,1.20131234745139,"up"
"204","cluster1 vs_Normal_Brain","FLNB",1,1.10420139983731,"up"
"205","cluster1 vs_Normal_Brain","KIDINS220",1,0.7383301517655,"up"
"206","cluster1 vs_Normal_Brain","COL5A2",1,2.58449321116193,"up"
"207","cluster1 vs_Normal_Brain","TPP1",1,-1.39064395150564,"down"
"208","cluster1 vs_Normal_Brain","SMARCA4",1,0.914221321946329,"up"
"209","cluster1 vs_Normal_Brain","DAZAP2",1,-0.513340776809551,"down"
"210","cluster1 vs_Normal_Brain","COX4I1",1,-0.673324230602886,"down"
"211","cluster1 vs_Normal_Brain","PARP1",1,1.30426421083861,"up"
"212","cluster1 vs_Normal_Brain","MARCHF6",1,0.863545544260148,"up"
"213","cluster1 vs_Normal_Brain","CCN2",1,1.77250917833035,"up"
"214","cluster1 vs_Normal_Brain","PTPN11",1,-0.674783178462237,"down"
"215","cluster1 vs_Normal_Brain","XPO1",1,0.972086098675057,"up"
"216","cluster1 vs_Normal_Brain","ACLY",1,1.64342012736834,"up"
"217","cluster1 vs_Normal_Brain","ADGRG1",1,0.481075356126855,"up"
"218","cluster1 vs_Normal_Brain","SLC38A2",1,0.952496558421017,"up"
"219","cluster1 vs_Normal_Brain","AQP1",1,-2.21735748921688,"down"
"220","cluster1 vs_Normal_Brain","EZR",1,0.705706205415887,"up"
"221","cluster1 vs_Normal_Brain","MED13L",1,1.33586689456293,"up"
"222","cluster1 vs_Normal_Brain","TNRC18",1,0.467954283848374,"up"
"223","cluster1 vs_Normal_Brain","HNRNPD",1,1.21558792947237,"up"
"224","cluster1 vs_Normal_Brain","RPN2",1,1.01065351615353,"up"
"225","cluster1 vs_Normal_Brain","MTPN",1,0.594426491492177,"up"
"226","cluster1 vs_Normal_Brain","RAB31",1,-2.45439245816056,"down"
"227","cluster1 vs_Normal_Brain","SF3B2",1,0.322934535065525,"up"
"228","cluster1 vs_Normal_Brain","ATP9A",1,-0.635614590627024,"down"
"229","cluster1 vs_Normal_Brain","SYNE2",1,3.38243919615399,"up"
"230","cluster1 vs_Normal_Brain","ENAH",1,1.35025221040497,"up"
"231","cluster1 vs_Normal_Brain","SPEN",1,1.10563341111489,"up"
"232","cluster1 vs_Normal_Brain","HSPB1",1,-1.83823215710741,"down"
"233","cluster1 vs_Normal_Brain","PRKCSH",1,0.531952482864089,"up"
"234","cluster1 vs_Normal_Brain","FSCN1",1,0.985706521837171,"up"
"235","cluster1 vs_Normal_Brain","RANBP2",1,1.24791327887054,"up"
"236","cluster1 vs_Normal_Brain","EIF5A",1,0.52629092377227,"up"
"237","cluster1 vs_Normal_Brain","KMT2E",1,1.22609552729937,"up"
"238","cluster1 vs_Normal_Brain","FAM168A",1,-0.482858431825319,"down"
"239","cluster1 vs_Normal_Brain","HP1BP3",1,0.439740615712008,"up"
"240","cluster1 vs_Normal_Brain","CAPNS1",1,-0.541664190279771,"down"
"241","cluster1 vs_Normal_Brain","TUG1",1,1.54629297194546,"up"
"242","cluster1 vs_Normal_Brain","PREX1",1,0.752440760832619,"up"
"243","cluster1 vs_Normal_Brain","RGS5",1,-1.34103364989155,"down"
"244","cluster1 vs_Normal_Brain","GDI2",1,1.45955735946665,"up"
"245","cluster1 vs_Normal_Brain","MAGED2",1,1.18333321865483,"up"
"246","cluster1 vs_Normal_Brain","SRP9",1,0.519448212595615,"up"
"247","cluster1 vs_Normal_Brain","HMGN1",1,1.42234943453544,"up"
"248","cluster1 vs_Normal_Brain","NOP53",1,0.849142998246536,"up"
"249","cluster1 vs_Normal_Brain","IPO5",1,1.18922357625627,"up"
"250","cluster1 vs_Normal_Brain","SLC38A1",1,0.914959683321753,"up"
"251","cluster1 vs_Normal_Brain","BIRC6",1,1.29862718900507,"up"
"252","cluster1 vs_Normal_Brain","AFF4",1,1.33764589822954,"up"
"253","cluster1 vs_Normal_Brain","ARHGAP21",1,-0.974384420829881,"down"
"254","cluster1 vs_Normal_Brain","ZNF207",1,0.625257094642328,"up"
"255","cluster1 vs_Normal_Brain","AHCYL1",1,-2.13594349194895,"down"
"256","cluster1 vs_Normal_Brain","NCOA4",1,0.712430581198017,"up"
"257","cluster1 vs_Normal_Brain","IQGAP1",1,0.699181784667019,"up"
"258","cluster1 vs_Normal_Brain","CSNK1A1",1,0.350701987897981,"up"
"259","cluster1 vs_Normal_Brain","ABLIM1",1,-0.790415829218472,"down"
"260","cluster1 vs_Normal_Brain","PTBP1",1,1.72560457033885,"up"
"261","cluster1 vs_Normal_Brain","H1-0",1,0.928642661043787,"up"
"262","cluster1 vs_Normal_Brain","CCDC88A",1,0.392358164448791,"up"
"263","cluster1 vs_Normal_Brain","TPR",1,1.52645066369177,"up"
"264","cluster1 vs_Normal_Brain","SESN3",1,0.687932606860945,"up"
"265","cluster1 vs_Normal_Brain","RELN",1,3.84988076905671,"up"
"266","cluster1 vs_Normal_Brain","ARHGAP35",1,0.56847187057549,"up"
"267","cluster1 vs_Normal_Brain","KHSRP",1,0.495908447479282,"up"
"268","cluster1 vs_Normal_Brain","SRSF2",1,0.557567691953994,"up"
"269","cluster1 vs_Normal_Brain","CCT7",1,0.83104270169994,"up"
"270","cluster1 vs_Normal_Brain","CHL1",1,-2.38318484215073,"down"
"271","cluster1 vs_Normal_Brain","GSTP1",1,0.381047989499965,"up"
"272","cluster1 vs_Normal_Brain","EIF2S3",1,1.80351489108842,"up"
"273","cluster1 vs_Normal_Brain","MLEC",1,0.90209684667918,"up"
"274","cluster1 vs_Normal_Brain","NCOR1",1,1.03368917734139,"up"
"275","cluster1 vs_Normal_Brain","TGFBI",1,2.5826455193374,"up"
"276","cluster1 vs_Normal_Brain","MIF",1,4.41702702715869,"up"
"277","cluster1 vs_Normal_Brain","ASH1L",1,0.546352645130834,"up"
"278","cluster1 vs_Normal_Brain","CALD1",1,1.06741544041214,"up"
"279","cluster1 vs_Normal_Brain","ARHGDIB",1,0.61500345600887,"up"
"280","cluster1 vs_Normal_Brain","GRN",1,0.691249845251105,"up"
"281","cluster1 vs_Normal_Brain","EIF4EBP2",1,1.19483643808919,"up"
"282","cluster1 vs_Normal_Brain","KHDRBS1",1,1.59205602860238,"up"
"283","cluster1 vs_Normal_Brain","HNRNPM",1,0.267999020805417,"up"
"284","cluster1 vs_Normal_Brain","HNRNPA0",1,1.71083436713348,"up"
"285","cluster1 vs_Normal_Brain","CKAP5",1,0.731967921736021,"up"
"286","cluster1 vs_Normal_Brain","LAPTM4A",1,0.562943808290773,"up"
"287","cluster1 vs_Normal_Brain","DAG1",1,0.572611286440738,"up"
"288","cluster1 vs_Normal_Brain","SF3B3",1,1.59663379097006,"up"
"289","cluster1 vs_Normal_Brain","ILF2",1,1.54297263508596,"up"
"290","cluster1 vs_Normal_Brain","SYNCRIP",1,1.63848679596811,"up"
"291","cluster1 vs_Normal_Brain","NUDT4",1,3.14209936412652,"up"
"292","cluster1 vs_Normal_Brain","IPO7",1,1.12605294799613,"up"
"293","cluster1 vs_Normal_Brain","CUX1",1,0.685987688843517,"up"
"294","cluster1 vs_Normal_Brain","TMOD2",1,-1.09143230333162,"down"
"295","cluster1 vs_Normal_Brain","SCG2",1,-2.60123341703518,"down"
"296","cluster1 vs_Normal_Brain","CYFIP2",1,-1.29875040941214,"down"
"297","cluster1 vs_Normal_Brain","PAM",1,0.514850512758086,"up"
"298","cluster1 vs_Normal_Brain","HNRNPR",1,1.15443770671353,"up"
"299","cluster1 vs_Normal_Brain","SERPINH1",1,1.67482253859523,"up"
"300","cluster1 vs_Normal_Brain","DNAJB1",1,-0.977183966845944,"down"
"301","cluster1 vs_Normal_Brain","SND1",1,1.43766980823863,"up"
"302","cluster1 vs_Normal_Brain","CXCR4",1,4.39774822761775,"up"
"303","cluster1 vs_Normal_Brain","SBF1",1,-0.799313493551682,"down"
"304","cluster1 vs_Normal_Brain","CHD2",1,0.412203998260737,"up"
"305","cluster1 vs_Normal_Brain","DNER",1,-1.60489074628445,"down"
"306","cluster1 vs_Normal_Brain","SMG1",1,0.689124849508634,"up"
"307","cluster1 vs_Normal_Brain","SLC44A2",1,-0.708111809839477,"down"
"308","cluster1 vs_Normal_Brain","FYN",1,0.465395075647352,"up"
"309","cluster1 vs_Normal_Brain","UBAP2L",1,0.651251669357827,"up"
"310","cluster1 vs_Normal_Brain","CTNND2",1,-1.04837629970086,"down"
"311","cluster1 vs_Normal_Brain","FXYD6",1,0.619072140733532,"up"
"312","cluster1 vs_Normal_Brain","CS",1,0.634038603232092,"up"
"313","cluster1 vs_Normal_Brain","MLLT6",1,-0.553678260751088,"down"
"314","cluster1 vs_Normal_Brain","JMJD1C",1,1.85338758465409,"up"
"315","cluster1 vs_Normal_Brain","NF1",1,0.706509326701471,"up"
"316","cluster1 vs_Normal_Brain","LAMB2",1,0.950386208693757,"up"
"317","cluster1 vs_Normal_Brain","UBR5",1,1.11748086533807,"up"
"318","cluster1 vs_Normal_Brain","JAK1",1,0.546080342555367,"up"
"319","cluster1 vs_Normal_Brain","PAPOLA",1,0.602074626832716,"up"
"320","cluster1 vs_Normal_Brain","S100A6",1,-1.09728239610437,"down"
"321","cluster1 vs_Normal_Brain","SETD5",1,0.892998282939556,"up"
"322","cluster1 vs_Normal_Brain","NDFIP1",1,-0.751223622124055,"down"
"323","cluster1 vs_Normal_Brain","ATF7IP",1,1.83922080790243,"up"
"324","cluster1 vs_Normal_Brain","ARHGAP5",1,0.332087634917506,"up"
"325","cluster1 vs_Normal_Brain","ACTN1",1,0.871286482157813,"up"
"326","cluster1 vs_Normal_Brain","NAMPT",1,0.55790115424294,"up"
"327","cluster1 vs_Normal_Brain","TAPBP",1,-0.876210282094128,"down"
"328","cluster1 vs_Normal_Brain","DSTN",1,-1.01792969862775,"down"
"329","cluster1 vs_Normal_Brain","LRPPRC",1,1.18265259753078,"up"
"330","cluster1 vs_Normal_Brain","TRRAP",1,1.56279440817034,"up"
"331","cluster1 vs_Normal_Brain","HERC1",1,0.540167708048325,"up"
"332","cluster1 vs_Normal_Brain","DBN1",1,1.39852631287621,"up"
"333","cluster1 vs_Normal_Brain","SYNM",1,-2.27396515635143,"down"
"334","cluster1 vs_Normal_Brain","CAND1",1,1.15747765228784,"up"
"335","cluster1 vs_Normal_Brain","PBXIP1",1,-2.04251448198162,"down"
"336","cluster1 vs_Normal_Brain","STARD7",1,0.30877351996588,"up"
"337","cluster1 vs_Normal_Brain","TNPO1",1,1.61471527102638,"up"
"338","cluster1 vs_Normal_Brain","ACIN1",1,0.5602622648379,"up"
"339","cluster1 vs_Normal_Brain","GOLGB1",1,0.580359866729678,"up"
"340","cluster1 vs_Normal_Brain","CCT5",1,1.78284807410754,"up"
"341","cluster1 vs_Normal_Brain","GNA13",1,1.42267029028242,"up"
"342","cluster1 vs_Normal_Brain","PYGB",1,-0.990628464516974,"down"
"343","cluster1 vs_Normal_Brain","HNRNPF",1,1.42172514283127,"up"
"344","cluster1 vs_Normal_Brain","VPS13C",1,0.636793590381966,"up"
"345","cluster1 vs_Normal_Brain","VWF",1,1.13386169694621,"up"
"346","cluster1 vs_Normal_Brain","DYNLL1",1,-0.8512832330787,"down"
"347","cluster1 vs_Normal_Brain","SRSF6",1,0.726649883591932,"up"
"348","cluster1 vs_Normal_Brain","NUFIP2",1,0.738798043181362,"up"
"349","cluster1 vs_Normal_Brain","CSNK1E",1,1.76394180403881,"up"
"350","cluster1 vs_Normal_Brain","DBI",1,0.56219637922251,"up"
"351","cluster1 vs_Normal_Brain","BAZ1B",1,1.14529427877291,"up"
"352","cluster1 vs_Normal_Brain","UCHL1",1,-1.93106941743144,"down"
"353","cluster1 vs_Normal_Brain","PCDH9",1,-1.34562854681487,"down"
"354","cluster1 vs_Normal_Brain","H2AZ1",1,1.51473195269968,"up"
"355","cluster1 vs_Normal_Brain","HNRNPH3",1,0.299731615736122,"up"
"356","cluster1 vs_Normal_Brain","H1-2",1,3.56240333712705,"up"
"357","cluster1 vs_Normal_Brain","SEPTIN11",1,1.10424005794499,"up"
"358","cluster1 vs_Normal_Brain","CHD7",1,3.46418489939202,"up"
