"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MT-CO1",43527.4519623892,-2.8981003213635,0.063838736452942,-45.397206811883,0,0
"EEF1A1",2387.04967726092,3.03287823866019,0.0232681589784527,130.344572661239,0,0
"MT-ND4",38052.5790962867,-3.94122303440689,0.0499104594775599,-78.9658735996789,0,0
"MT-CO3",23561.0277605925,-3.06286451400905,0.0512951255536032,-59.7106348986001,0,0
"GFAP",4715.36526860558,-4.17774214646955,0.079722387994454,-52.4036252747494,0,0
"MT-CYB",19568.9075243325,-3.78998706640556,0.0519935174906417,-72.8934538250412,0,0
"MT-ND2",20910.1281009096,-3.75109608545769,0.0506509667125094,-74.05773924807,0,0
"MT-ND1",18838.3354914084,-3.73712854297284,0.053290630839633,-70.1273091365525,0,0
"MT-CO2",23425.4078227638,-3.93010512373216,0.0479132922040079,-82.0253617096135,0,0
"MT-ND5",9009.35222355472,-3.07941124196817,0.0549907369975794,-55.9987265146805,0,0
"MT-ATP6",19279.820700779,-4.07129023801356,0.0489752269680773,-83.1295838744612,0,0
"ACTB",1720.90074867726,0.577291575780969,0.0264555130651888,21.8212201879612,1.45913832135245e-105,3.67823119148468e-105
"FN1",122.319307016844,2.94014636756534,0.0559456274706526,52.5536400339357,0,0
"ACTG1",1091.57910360779,1.62625100970174,0.0243974953463752,66.6564738147746,0,0
"CLU",2670.68377241135,-3.59634029722068,0.0465865514990114,-77.1969631041911,0,0
"VIM",158.584199319105,1.78571944263957,0.0581932148727655,30.6860421192384,8.73960809591179e-207,3.35018310343285e-206
"COL1A1",30.8565806065205,6.24095957624039,0.0758734146805861,82.2548926065045,0,0
"TPT1",641.099667007681,1.28814179279815,0.0210881831437905,61.0835833516293,0,0
"SPARC",586.285537074583,0.587698061237047,0.0607432670943562,9.67511445053062,3.8466100887361e-22,5.66184769236723e-22
"EEF2",1176.17970814535,1.32118639930952,0.0250744296984802,52.6905861946523,0,0
"IGF2",18.6576585215015,4.774177682782,0.0615400749289014,77.5783534273839,0,0
"RPL13A",672.630477755977,1.81603869575609,0.0176432470186265,102.931092776678,0,0
"RPL3",903.680080970684,1.20617186471142,0.0198073654852669,60.8951183138713,0,0
