"","comparison","gene","prob","log2FC","direction"
"5067","cluster5 vs_Normal_Brain","COX6A1",1,-0.718950236506532,"down"
"5068","cluster5 vs_Normal_Brain","TBC1D9B",1,-0.806263995492813,"down"
"5069","cluster5 vs_Normal_Brain","IPO9",1,0.867214614115598,"up"
"5070","cluster5 vs_Normal_Brain","NSD3",1,1.21623762372694,"up"
"5071","cluster5 vs_Normal_Brain","TMPO",1,2.85301191883802,"up"
"5072","cluster5 vs_Normal_Brain","CSNK2A1",1,1.29717182712079,"up"
"5073","cluster5 vs_Normal_Brain","EP400",1,1.13873744965418,"up"
"5074","cluster5 vs_Normal_Brain","IQSEC1",1,-1.56378374246959,"down"
"5075","cluster5 vs_Normal_Brain","CLCN3",1,0.6368463244302,"up"
"5076","cluster5 vs_Normal_Brain","HDAC2",1,1.78388996873969,"up"
"5077","cluster5 vs_Normal_Brain","GAP43",1,-1.94167475104156,"down"
"5078","cluster5 vs_Normal_Brain","SLC2A1",1,-1.07093650232358,"down"
"5079","cluster5 vs_Normal_Brain","HIPK3",1,0.329448098729008,"up"
"5080","cluster5 vs_Normal_Brain","PA2G4",1,0.394308145675593,"up"
"5081","cluster5 vs_Normal_Brain","SFT2D2",1,1.95810478043897,"up"
"5082","cluster5 vs_Normal_Brain","ABCA1",1,1.9716916024691,"up"
"5083","cluster5 vs_Normal_Brain","DYRK1A",1,1.19745123953948,"up"
"5084","cluster5 vs_Normal_Brain","MAPK1IP1L",1,1.37107250795678,"up"
"5085","cluster5 vs_Normal_Brain","GALNT2",1,0.661746440178343,"up"
"5086","cluster5 vs_Normal_Brain","U2AF2",1,0.76598646316599,"up"
"5087","cluster5 vs_Normal_Brain","RBPJ",1,0.615472100104263,"up"
"5088","cluster5 vs_Normal_Brain","UBE3A",1,1.60329612383523,"up"
"5089","cluster5 vs_Normal_Brain","CPD",1,1.0121036686834,"up"
"5090","cluster5 vs_Normal_Brain","DCTN4",1,1.35376300836435,"up"
"5091","cluster5 vs_Normal_Brain","HNRNPAB",1,1.50135713226347,"up"
"5092","cluster5 vs_Normal_Brain","BRWD1",1,0.751184673035199,"up"
"5093","cluster5 vs_Normal_Brain","ZFP91",1,0.646635305009769,"up"
"5094","cluster5 vs_Normal_Brain","DDX21",1,1.45407027863814,"up"
"5095","cluster5 vs_Normal_Brain","UBA2",1,0.864926971201388,"up"
"5096","cluster5 vs_Normal_Brain","MBTPS1",1,0.767393332758121,"up"
"5097","cluster5 vs_Normal_Brain","ZBTB4",1,-0.792362095266378,"down"
"5098","cluster5 vs_Normal_Brain","PCNP",1,-0.675701727843826,"down"
"5099","cluster5 vs_Normal_Brain","PAFAH1B2",1,0.68683275987317,"up"
"5100","cluster5 vs_Normal_Brain","CASTOR2",1,5.07221040852935,"up"
"5101","cluster5 vs_Normal_Brain","DLG5",1,2.7608391023707,"up"
"5102","cluster5 vs_Normal_Brain","RSF1",1,1.81829470051295,"up"
"5103","cluster5 vs_Normal_Brain","VPS35",1,0.646653741597282,"up"
"5104","cluster5 vs_Normal_Brain","ADAM10",1,0.272226899344423,"up"
"5105","cluster5 vs_Normal_Brain","RIF1",1,1.55861057497498,"up"
"5106","cluster5 vs_Normal_Brain","SRP72",1,1.3210305570474,"up"
"5107","cluster5 vs_Normal_Brain","NTRK3",1,1.40168638782014,"up"
"5108","cluster5 vs_Normal_Brain","DNMT1",1,1.22027847660648,"up"
"5109","cluster5 vs_Normal_Brain","RNF187",1,-0.598412417724432,"down"
"5110","cluster5 vs_Normal_Brain","SACS",1,1.03020440117233,"up"
"5111","cluster5 vs_Normal_Brain","FKBP10",1,-1.64526768503472,"down"
"5112","cluster5 vs_Normal_Brain","PFKM",1,-0.918388752637773,"down"
"5113","cluster5 vs_Normal_Brain","GNG2",1,2.78447500110618,"up"
"5114","cluster5 vs_Normal_Brain","CGGBP1",1,1.21558840784616,"up"
"5115","cluster5 vs_Normal_Brain","GATAD2B",1,1.7593530275906,"up"
"5116","cluster5 vs_Normal_Brain","TULP4",1,1.58143887072599,"up"
"5117","cluster5 vs_Normal_Brain","GSK3B",1,1.38075986907328,"up"
"5118","cluster5 vs_Normal_Brain","CCDC50",1,1.37714566313913,"up"
"5119","cluster5 vs_Normal_Brain","ZNF609",1,1.93818889991586,"up"
"5120","cluster5 vs_Normal_Brain","CDK4",1,1.97908904971063,"up"
"5121","cluster5 vs_Normal_Brain","KAT6B",1,2.00351341134653,"up"
"5122","cluster5 vs_Normal_Brain","ATP13A3",1,0.827305001350735,"up"
"5123","cluster5 vs_Normal_Brain","FKBP4",1,0.46860698134761,"up"
"5124","cluster5 vs_Normal_Brain","GATM",1,-1.92681040470579,"down"
"5125","cluster5 vs_Normal_Brain","AFDN",1,2.0882566347561,"up"
"5126","cluster5 vs_Normal_Brain","EFTUD2",1,1.25090596228584,"up"
"5127","cluster5 vs_Normal_Brain","IFI6",1,-2.06781784778712,"down"
"5128","cluster5 vs_Normal_Brain","SLC39A6",1,1.9591491652601,"up"
"5129","cluster5 vs_Normal_Brain","PLXDC2",1,1.40232224020085,"up"
"5130","cluster5 vs_Normal_Brain","SETD7",1,1.15203880273764,"up"
"5131","cluster5 vs_Normal_Brain","SCARA3",1,-1.89256464406388,"down"
"5132","cluster5 vs_Normal_Brain","ARRDC3",1,2.16116976780936,"up"
"5133","cluster5 vs_Normal_Brain","UQCRH",1,-1.01619466795244,"down"
"5134","cluster5 vs_Normal_Brain","SEC24C",1,2.05889099235962,"up"
"5135","cluster5 vs_Normal_Brain","ARHGEF6",1,-1.66011918826918,"down"
"5136","cluster5 vs_Normal_Brain","KLHDC3",1,-0.779963054077936,"down"
"5137","cluster5 vs_Normal_Brain","WSCD1",1,0.47733103639659,"up"
"5138","cluster5 vs_Normal_Brain","TBCD",1,0.792794513440329,"up"
"5139","cluster5 vs_Normal_Brain","FDFT1",1,-1.26682689848702,"down"
"5140","cluster5 vs_Normal_Brain","IK",1,0.270174135765005,"up"
"5141","cluster5 vs_Normal_Brain","PRXL2A",1,-0.763270337047164,"down"
"5142","cluster5 vs_Normal_Brain","CXXC5",1,1.42732518539206,"up"
"5143","cluster5 vs_Normal_Brain","KAT7",1,1.09376505355576,"up"
"5144","cluster5 vs_Normal_Brain","LPCAT1",1,1.3443667476046,"up"
"5145","cluster5 vs_Normal_Brain","UBXN7",1,1.77053249434436,"up"
"5146","cluster5 vs_Normal_Brain","ADD2",1,1.15257224353455,"up"
"5147","cluster5 vs_Normal_Brain","YTHDC1",1,0.607056211188205,"up"
"5148","cluster5 vs_Normal_Brain","GNL1",1,-0.63167136823511,"down"
"5149","cluster5 vs_Normal_Brain","PSMD3",1,0.763011334779113,"up"
"5150","cluster5 vs_Normal_Brain","BRK1",1,-1.00872979914454,"down"
"5151","cluster5 vs_Normal_Brain","CLSTN2",1,3.92649281837431,"up"
"5152","cluster5 vs_Normal_Brain","BHLHE40",1,-3.1654089708116,"down"
"5153","cluster5 vs_Normal_Brain","VGLL4",1,2.11728428440347,"up"
"5154","cluster5 vs_Normal_Brain","LRPAP1",1,-0.813045191215482,"down"
"5155","cluster5 vs_Normal_Brain","H4C5",1,4.33650856837662,"up"
"5156","cluster5 vs_Normal_Brain","DDAH1",1,-1.08881377652577,"down"
"5157","cluster5 vs_Normal_Brain","PLEKHM2",1,-1.76924959239166,"down"
"5158","cluster5 vs_Normal_Brain","TENM4",1,2.8921194385289,"up"
"5159","cluster5 vs_Normal_Brain","GIGYF2",1,0.853528227133327,"up"
"5160","cluster5 vs_Normal_Brain","LDB1",1,2.01760254358809,"up"
"5161","cluster5 vs_Normal_Brain","SH3BP2",1,0.55688707671817,"up"
"5162","cluster5 vs_Normal_Brain","AGO1",1,1.12652175287954,"up"
"5163","cluster5 vs_Normal_Brain","CLIP1",1,0.795566439687885,"up"
"5164","cluster5 vs_Normal_Brain","ST6GAL1",1,1.43968454148604,"up"
"5165","cluster5 vs_Normal_Brain","ANKIB1",1,1.12992979175508,"up"
"5166","cluster5 vs_Normal_Brain","CDK5RAP2",1,1.29340798743723,"up"
"5167","cluster5 vs_Normal_Brain","MEF2C",1,-1.74011221089847,"down"
"5168","cluster5 vs_Normal_Brain","CTSZ",1,-1.38561199093598,"down"
"5169","cluster5 vs_Normal_Brain","STAT5B",1,0.584057190035052,"up"
"5170","cluster5 vs_Normal_Brain","ANKRD12",1,1.69822285177948,"up"
"5171","cluster5 vs_Normal_Brain","PLXNA2",1,2.51947345164233,"up"
"5172","cluster5 vs_Normal_Brain","OLFM1",1,-1.55981075533304,"down"
"5173","cluster5 vs_Normal_Brain","SINHCAF",1,3.37332580254555,"up"
"5174","cluster5 vs_Normal_Brain","WTAP",1,0.950020016980267,"up"
"5175","cluster5 vs_Normal_Brain","RCN2",1,0.937133409578459,"up"
"5176","cluster5 vs_Normal_Brain","PCNA",1,1.68910068231813,"up"
"5177","cluster5 vs_Normal_Brain","SCAP",1,0.252021869430805,"up"
"5178","cluster5 vs_Normal_Brain","KCNQ2",1,-1.13131817245222,"down"
"5179","cluster5 vs_Normal_Brain","PDZD8",1,0.526918295399154,"up"
"5180","cluster5 vs_Normal_Brain","CEMIP",1,2.50062762200518,"up"
"5181","cluster5 vs_Normal_Brain","IRAK1",1,-1.11558274369148,"down"
"5182","cluster5 vs_Normal_Brain","TSN",1,0.765032631866373,"up"
"5183","cluster5 vs_Normal_Brain","VOPP1",1,1.3114690942088,"up"
"5184","cluster5 vs_Normal_Brain","TRIM8",1,-1.07137914943604,"down"
"5185","cluster5 vs_Normal_Brain","PPP4R3A",1,0.758347976068032,"up"
"5186","cluster5 vs_Normal_Brain","TLE3",1,1.47489717143774,"up"
"5187","cluster5 vs_Normal_Brain","UHRF1",1,3.3000291316261,"up"
"5188","cluster5 vs_Normal_Brain","PSME4",1,1.04725758666174,"up"
"5189","cluster5 vs_Normal_Brain","TMEM132B",1,2.85708105283502,"up"
"5190","cluster5 vs_Normal_Brain","NT5C2",1,1.95580080579926,"up"
"5191","cluster5 vs_Normal_Brain","ELOB",1,-0.960674316895745,"down"
"5192","cluster5 vs_Normal_Brain","DGKZ",1,-2.56928405914922,"down"
"5193","cluster5 vs_Normal_Brain","CUL3",1,1.09493925024054,"up"
"5194","cluster5 vs_Normal_Brain","DDX23",1,0.772840337056462,"up"
"5195","cluster5 vs_Normal_Brain","ITM2A",1,-1.48638371907614,"down"
"5196","cluster5 vs_Normal_Brain","SPTBN2",1,0.278606569373442,"up"
"5197","cluster5 vs_Normal_Brain","LYST",1,1.4897520502533,"up"
"5198","cluster5 vs_Normal_Brain","SSH2",1,1.63517469756989,"up"
"5199","cluster5 vs_Normal_Brain","RNF145",1,0.697179014365946,"up"
"5200","cluster5 vs_Normal_Brain","COX8A",1,-1.44128256830986,"down"
"5201","cluster5 vs_Normal_Brain","BMI1",1,1.55641219958187,"up"
"5202","cluster5 vs_Normal_Brain","GAPVD1",1,1.0657327952071,"up"
"5203","cluster5 vs_Normal_Brain","EXT2",1,0.862746112253946,"up"
"5204","cluster5 vs_Normal_Brain","TMEM127",1,0.256727460105325,"up"
"5205","cluster5 vs_Normal_Brain","EHBP1",1,0.359856425835345,"up"
"5206","cluster5 vs_Normal_Brain","KLF10",1,1.01040120431521,"up"
"5207","cluster5 vs_Normal_Brain","PAG1",1,1.43080800360829,"up"
"5208","cluster5 vs_Normal_Brain","NEFL",1,-5.13179523096973,"down"
"5209","cluster5 vs_Normal_Brain","SCRIB",1,-1.18318235105598,"down"
"5210","cluster5 vs_Normal_Brain","CIAO1",1,1.78137084565087,"up"
"5211","cluster5 vs_Normal_Brain","FOXK2",1,1.40910148763635,"up"
"5212","cluster5 vs_Normal_Brain","LCOR",1,1.84105878567194,"up"
"5213","cluster5 vs_Normal_Brain","SOS1",1,1.19951678734835,"up"
"5214","cluster5 vs_Normal_Brain","PHF12",1,1.48170142471795,"up"
"5215","cluster5 vs_Normal_Brain","LAMA2",1,1.85701151584662,"up"
"5216","cluster5 vs_Normal_Brain","CITED2",1,2.44290681732159,"up"
"5217","cluster5 vs_Normal_Brain","YAP1",1,-2.00883607330798,"down"
"5218","cluster5 vs_Normal_Brain","ZSWIM8",1,0.417282477526985,"up"
"5219","cluster5 vs_Normal_Brain","FBXW2",1,1.16438921282788,"up"
"5220","cluster5 vs_Normal_Brain","PTCH1",1,0.387501076992875,"up"
"5221","cluster5 vs_Normal_Brain","SMAD3",1,-2.26888864252092,"down"
"5222","cluster5 vs_Normal_Brain","DLC1",1,1.31327095322545,"up"
"5223","cluster5 vs_Normal_Brain","FYTTD1",1,0.663230792555652,"up"
"5224","cluster5 vs_Normal_Brain","ZNF451",1,1.43640240883728,"up"
"5225","cluster5 vs_Normal_Brain","TMEM43",1,0.851389138786403,"up"
"5226","cluster5 vs_Normal_Brain","RASSF4",1,-1.03461689754872,"down"
"5227","cluster5 vs_Normal_Brain","TUT4",1,1.49048341171885,"up"
"5228","cluster5 vs_Normal_Brain","ATP1B3",1,-1.2853109035325,"down"
"5229","cluster5 vs_Normal_Brain","ARHGEF11",1,0.384612023608223,"up"
"5230","cluster5 vs_Normal_Brain","DDAH2",1,1.88891856867604,"up"
"5231","cluster5 vs_Normal_Brain","KDM2B",1,2.30038033515878,"up"
"5232","cluster5 vs_Normal_Brain","IFNAR1",1,0.707589280816394,"up"
"5233","cluster5 vs_Normal_Brain","TRIM24",1,2.52120649362111,"up"
"5234","cluster5 vs_Normal_Brain","GTF3A",1,-1.31323997158691,"down"
"5235","cluster5 vs_Normal_Brain","FAM20C",1,-2.35181101287175,"down"
"5236","cluster5 vs_Normal_Brain","RC3H1",1,1.85676739602022,"up"
"5237","cluster5 vs_Normal_Brain","CMTM6",1,0.655671345424203,"up"
"5238","cluster5 vs_Normal_Brain","SREBF1",1,-2.27428838630747,"down"
"5239","cluster5 vs_Normal_Brain","TET3",1,2.0953580573038,"up"
"5240","cluster5 vs_Normal_Brain","NUDC",1,-1.13350509418619,"down"
"5241","cluster5 vs_Normal_Brain","PPP4R1",1,0.965539466714502,"up"
"5242","cluster5 vs_Normal_Brain","ARL6IP4",1,-1.50347227340696,"down"
"5243","cluster5 vs_Normal_Brain","SSU72",1,-0.760785630037875,"down"
"5244","cluster5 vs_Normal_Brain","RANGAP1",1,-1.71349804683375,"down"
"5245","cluster5 vs_Normal_Brain","CTCF",1,1.37234375158748,"up"
"5246","cluster5 vs_Normal_Brain","ARL8B",1,-0.892149270596466,"down"
"5247","cluster5 vs_Normal_Brain","ZRANB2",1,-0.790637293602863,"down"
"5248","cluster5 vs_Normal_Brain","PDS5B",1,2.4930373563643,"up"
"5249","cluster5 vs_Normal_Brain","COPS2",1,0.484374756480416,"up"
"5250","cluster5 vs_Normal_Brain","RNH1",1,-1.5213626827342,"down"
"5251","cluster5 vs_Normal_Brain","SEZ6L2",1,1.26187196641508,"up"
"5252","cluster5 vs_Normal_Brain","GADD45B",1,-2.63297317767676,"down"
"5253","cluster5 vs_Normal_Brain","SALL1",1,-2.41373760241129,"down"
"5254","cluster5 vs_Normal_Brain","VAMP3",1,-1.88842203425557,"down"
"5255","cluster5 vs_Normal_Brain","FBXO21",1,0.694002852406341,"up"
"5256","cluster5 vs_Normal_Brain","PIP5K1C",1,-1.00049809509647,"down"
"5257","cluster5 vs_Normal_Brain","LPIN2",1,0.518308661668764,"up"
"5258","cluster5 vs_Normal_Brain","HSPE1",1,-1.41747856170436,"down"
"5259","cluster5 vs_Normal_Brain","UBE2K",1,0.287523230838429,"up"
"5260","cluster5 vs_Normal_Brain","TBCB",1,-1.0059849085318,"down"
"5261","cluster5 vs_Normal_Brain","RAB13",1,-1.44801931587952,"down"
"5262","cluster5 vs_Normal_Brain","PCLO",1,0.849020478570427,"up"
"5263","cluster5 vs_Normal_Brain","RNF220",1,0.319199276168791,"up"
"5264","cluster5 vs_Normal_Brain","ELP2",1,0.808051867166828,"up"
"5265","cluster5 vs_Normal_Brain","OTUB1",1,-1.42868454405432,"down"
"5266","cluster5 vs_Normal_Brain","UBL5",1,-0.805040041058585,"down"
"5267","cluster5 vs_Normal_Brain","RANBP9",1,0.645096579841306,"up"
"5268","cluster5 vs_Normal_Brain","RICTOR",1,0.844705907317876,"up"
"5269","cluster5 vs_Normal_Brain","COX7A2L",1,-0.879725818635933,"down"
"5270","cluster5 vs_Normal_Brain","ATP6V1F",1,-1.09326194355391,"down"
"5271","cluster5 vs_Normal_Brain","CTSF",1,-0.91192292778964,"down"
"5272","cluster5 vs_Normal_Brain","OTUD4",1,0.880382401020176,"up"
"5273","cluster5 vs_Normal_Brain","CACNA2D1",1,3.52497610584765,"up"
"5274","cluster5 vs_Normal_Brain","EHMT1",1,0.988924823295972,"up"
"5275","cluster5 vs_Normal_Brain","RFX7",1,2.22663242280999,"up"
"5276","cluster5 vs_Normal_Brain","SEC23A",1,1.19930884586161,"up"
"5277","cluster5 vs_Normal_Brain","DROSHA",1,1.08549605714854,"up"
"5278","cluster5 vs_Normal_Brain","CTDSP1",1,-1.53186069580774,"down"
"5279","cluster5 vs_Normal_Brain","PIP4K2A",1,-1.1785873286199,"down"
"5280","cluster5 vs_Normal_Brain","LPIN1",1,-0.856086914605407,"down"
"5281","cluster5 vs_Normal_Brain","PCGF5",1,-2.47381670463398,"down"
"5282","cluster5 vs_Normal_Brain","S100A16",1,-2.50212195276686,"down"
"5283","cluster5 vs_Normal_Brain","PRELID1",1,0.935711702023878,"up"
"5284","cluster5 vs_Normal_Brain","RBM23",1,0.616723063338774,"up"
"5285","cluster5 vs_Normal_Brain","DHFR",1,2.07814864733741,"up"
"5286","cluster5 vs_Normal_Brain","SRGAP3",1,1.08093457216113,"up"
"5287","cluster5 vs_Normal_Brain","AQR",1,1.38328905943818,"up"
"5288","cluster5 vs_Normal_Brain","ARHGAP32",1,-1.28850436930534,"down"
"5289","cluster5 vs_Normal_Brain","FAM102A",1,-2.61504348141975,"down"
"5290","cluster5 vs_Normal_Brain","ZYG11B",1,1.7255963086126,"up"
"5291","cluster5 vs_Normal_Brain","DENND4B",1,-0.865381957748187,"down"
"5292","cluster5 vs_Normal_Brain","MBNL2",1,-1.47572879537063,"down"
"5293","cluster5 vs_Normal_Brain","PNMA8A",1,0.277172360717936,"up"
"5294","cluster5 vs_Normal_Brain","DERL1",1,0.841779084923475,"up"
"5295","cluster5 vs_Normal_Brain","RBM14",1,0.299773926371771,"up"
"5296","cluster5 vs_Normal_Brain","PPFIBP1",1,-2.05905333554958,"down"
"5297","cluster5 vs_Normal_Brain","TWF1",1,0.872587413707381,"up"
"5298","cluster5 vs_Normal_Brain","NPTX2",1,2.40195877260511,"up"
"5299","cluster5 vs_Normal_Brain","USP54",1,-0.806201285071858,"down"
"5300","cluster5 vs_Normal_Brain","RIN2",1,0.426518112696385,"up"
"5301","cluster5 vs_Normal_Brain","COL16A1",1,-3.67876382688746,"down"
"5302","cluster5 vs_Normal_Brain","DHX8",1,1.973906605938,"up"
"5303","cluster5 vs_Normal_Brain","NDUFC2",1,0.275065780669137,"up"
"5304","cluster5 vs_Normal_Brain","SMG6",1,0.948672391340396,"up"
"5305","cluster5 vs_Normal_Brain","NUP50",1,1.04112106500434,"up"
"5306","cluster5 vs_Normal_Brain","PARP6",1,0.827159841461087,"up"
"5307","cluster5 vs_Normal_Brain","RPSAP58",1,1.97628471286226,"up"
"5308","cluster5 vs_Normal_Brain","SPPL3",1,0.475964305551658,"up"
"5309","cluster5 vs_Normal_Brain","CSTB",1,-1.86594769712007,"down"
"5310","cluster5 vs_Normal_Brain","POMP",1,-0.961924176467327,"down"
"5311","cluster5 vs_Normal_Brain","LRP1B",1,-2.11745530076531,"down"
"5312","cluster5 vs_Normal_Brain","SYPL1",1,-1.97282252411757,"down"
"5313","cluster5 vs_Normal_Brain","PNPLA6",1,-1.13999178038384,"down"
"5314","cluster5 vs_Normal_Brain","FIS1",1,-1.10980569553433,"down"
"5315","cluster5 vs_Normal_Brain","PIK3CA",1,2.19061613223216,"up"
"5316","cluster5 vs_Normal_Brain","TJP2",1,-1.56171324723661,"down"
"5317","cluster5 vs_Normal_Brain","SERTAD2",1,0.772951327045501,"up"
"5318","cluster5 vs_Normal_Brain","DTX3",1,-0.647291960074996,"down"
"5319","cluster5 vs_Normal_Brain","CHN1",1,-3.67681510415508,"down"
"5320","cluster5 vs_Normal_Brain","ASXL2",1,1.00229689007536,"up"
"5321","cluster5 vs_Normal_Brain","ARHGAP12",1,0.302833149774488,"up"
"5322","cluster5 vs_Normal_Brain","SPIRE1",1,1.64921699553096,"up"
"5323","cluster5 vs_Normal_Brain","EIF2S1",1,1.21537397476095,"up"
"5324","cluster5 vs_Normal_Brain","APPBP2",1,1.31456716360441,"up"
"5325","cluster5 vs_Normal_Brain","ELOA",1,1.57213775324746,"up"
"5326","cluster5 vs_Normal_Brain","PWWP3A",1,-1.19980829167144,"down"
"5327","cluster5 vs_Normal_Brain","TET2",1,1.3637437442489,"up"
"5328","cluster5 vs_Normal_Brain","TTC7A",1,-1.56077944845761,"down"
"5329","cluster5 vs_Normal_Brain","SYT4",1,3.5013449786288,"up"
"5330","cluster5 vs_Normal_Brain","AFF3",1,1.44261844929973,"up"
"5331","cluster5 vs_Normal_Brain","PHF20",1,1.17263613194625,"up"
"5332","cluster5 vs_Normal_Brain","PREX2",1,-1.51338536099044,"down"
"5333","cluster5 vs_Normal_Brain","MTHFD2",1,0.700305363331713,"up"
"5334","cluster5 vs_Normal_Brain","GNL3L",1,3.14859689651056,"up"
"5335","cluster5 vs_Normal_Brain","PELP1",1,-0.967335665460601,"down"
"5336","cluster5 vs_Normal_Brain","SDK2",1,1.54397587858553,"up"
"5337","cluster5 vs_Normal_Brain","TMOD3",1,0.604582709750704,"up"
"5338","cluster5 vs_Normal_Brain","CCNG2",1,1.40394499800042,"up"
"5339","cluster5 vs_Normal_Brain","ARL2BP",1,3.97036239980828,"up"
"5340","cluster5 vs_Normal_Brain","LAMTOR1",1,-0.881171383889352,"down"
"5341","cluster5 vs_Normal_Brain","BEX1",1,-0.737386354962433,"down"
"5342","cluster5 vs_Normal_Brain","HSPA2",1,-3.17876211085109,"down"
"5343","cluster5 vs_Normal_Brain","BICD1",1,2.55605820892903,"up"
"5344","cluster5 vs_Normal_Brain","PIK3C3",1,0.697022385041566,"up"
"5345","cluster5 vs_Normal_Brain","HBP1",1,1.25836014715126,"up"
"5346","cluster5 vs_Normal_Brain","RETREG3",1,0.734055677783276,"up"
"5347","cluster5 vs_Normal_Brain","SCOC",1,-0.757657248461785,"down"
"5348","cluster5 vs_Normal_Brain","ACVR2B",1,2.70711519521705,"up"
"5349","cluster5 vs_Normal_Brain","TLK2",1,2.16034496471257,"up"
"5350","cluster5 vs_Normal_Brain","SLC25A37",1,-2.47192905600199,"down"
"5351","cluster5 vs_Normal_Brain","TSPOAP1",1,-2.07769884147605,"down"
"5352","cluster5 vs_Normal_Brain","KRT10",1,-1.26442822656426,"down"
"5353","cluster5 vs_Normal_Brain","ATG9A",1,-1.1399364957103,"down"
"5354","cluster5 vs_Normal_Brain","GOSR2",1,0.945252587408162,"up"
"5355","cluster5 vs_Normal_Brain","ISYNA1",1,0.430120316283019,"up"
"5356","cluster5 vs_Normal_Brain","EPG5",1,1.41185964051583,"up"
"5357","cluster5 vs_Normal_Brain","CASP2",1,1.83599759081468,"up"
"5358","cluster5 vs_Normal_Brain","TRIM37",1,0.812119973220027,"up"
"5359","cluster5 vs_Normal_Brain","SDHC",1,-1.11204647950665,"down"
"5360","cluster5 vs_Normal_Brain","RGP1",1,1.61660270703948,"up"
"5361","cluster5 vs_Normal_Brain","SLC12A4",1,-1.56502664932987,"down"
"5362","cluster5 vs_Normal_Brain","BAZ1A",1,1.47805272256196,"up"
"5363","cluster5 vs_Normal_Brain","SETDB1",1,1.69658635980607,"up"
"5364","cluster5 vs_Normal_Brain","NAB1",1,1.67844384836117,"up"
"5365","cluster5 vs_Normal_Brain","CIPC",1,0.777819925065783,"up"
"5366","cluster5 vs_Normal_Brain","UBE2S",1,1.30942101195299,"up"
"5367","cluster5 vs_Normal_Brain","CDK9",1,-0.861120747190629,"down"
"5368","cluster5 vs_Normal_Brain","PRMT5",1,1.19397111060803,"up"
"5369","cluster5 vs_Normal_Brain","SUZ12",1,1.73982484981399,"up"
"5370","cluster5 vs_Normal_Brain","NHLRC2",1,1.43774327073269,"up"
"5371","cluster5 vs_Normal_Brain","NID2",1,5.0181266063458,"up"
"5372","cluster5 vs_Normal_Brain","INO80D",1,1.49309319871916,"up"
"5373","cluster5 vs_Normal_Brain","RESF1",1,1.87191458771729,"up"
"5374","cluster5 vs_Normal_Brain","U2AF1",1,4.0543233179027,"up"
"5375","cluster5 vs_Normal_Brain","BST2",1,-2.06827787963977,"down"
"5376","cluster5 vs_Normal_Brain","SRPK1",1,1.0515110876134,"up"
"5377","cluster5 vs_Normal_Brain","CELSR3",1,2.08343195391459,"up"
"5378","cluster5 vs_Normal_Brain","PDK4",1,-2.18184577449464,"down"
"5379","cluster5 vs_Normal_Brain","DENND2A",1,1.16869872973622,"up"
"5380","cluster5 vs_Normal_Brain","FAM219B",1,1.8624829779415,"up"
"5381","cluster5 vs_Normal_Brain","CGNL1",1,-1.92812952823502,"down"
"5382","cluster5 vs_Normal_Brain","DCAF12",1,1.74896616187161,"up"
"5383","cluster5 vs_Normal_Brain","KDM6A",1,1.28379604574885,"up"
"5384","cluster5 vs_Normal_Brain","GABRB3",1,1.61034890090884,"up"
"5385","cluster5 vs_Normal_Brain","KLHL9",1,1.59554835361136,"up"
"5386","cluster5 vs_Normal_Brain","AVL9",1,1.40783137170177,"up"
"5387","cluster5 vs_Normal_Brain","MAP3K20",1,0.5039299897403,"up"
"5388","cluster5 vs_Normal_Brain","H4C3",1,4.25389985801529,"up"
"5389","cluster5 vs_Normal_Brain","SHTN1",1,-1.46757142383457,"down"
"5390","cluster5 vs_Normal_Brain","TGM2",1,-1.95256786831641,"down"
"5391","cluster5 vs_Normal_Brain","PSD2",1,-1.5301687140857,"down"
"5392","cluster5 vs_Normal_Brain","MAP3K11",1,-1.49595525423079,"down"
"5393","cluster5 vs_Normal_Brain","ARHGAP45",1,-2.21843139273682,"down"
"5394","cluster5 vs_Normal_Brain","PRELP",1,-1.72329527737301,"down"
"5395","cluster5 vs_Normal_Brain","WDFY1",1,0.591878378569791,"up"
"5396","cluster5 vs_Normal_Brain","DIS3",1,1.07800190953899,"up"
"5397","cluster5 vs_Normal_Brain","ZNF384",1,1.93972027500868,"up"
"5398","cluster5 vs_Normal_Brain","LMBR1",1,0.858231674254688,"up"
"5399","cluster5 vs_Normal_Brain","MRPS16",1,0.944900100033974,"up"
"5400","cluster5 vs_Normal_Brain","PCSK7",1,1.74445205109075,"up"
"5401","cluster5 vs_Normal_Brain","CHST15",1,-1.65342494610601,"down"
"5402","cluster5 vs_Normal_Brain","AP5M1",1,2.55361417238689,"up"
"5403","cluster5 vs_Normal_Brain","ZNF827",1,1.97386191138517,"up"
"5404","cluster5 vs_Normal_Brain","AKIRIN2",1,0.559556171948344,"up"
"5405","cluster5 vs_Normal_Brain","SPINT2",1,-2.37814827560597,"down"
"5406","cluster5 vs_Normal_Brain","GPT2",1,-1.39469986181861,"down"
"5407","cluster5 vs_Normal_Brain","ABHD17A",1,-2.16658568984682,"down"
"5408","cluster5 vs_Normal_Brain","CEP250",1,0.341920021764323,"up"
"5409","cluster5 vs_Normal_Brain","ATP5F1D",1,-2.09613903074311,"down"
"5410","cluster5 vs_Normal_Brain","FBXL20",1,1.69915788735569,"up"
"5411","cluster5 vs_Normal_Brain","GPD2",1,1.25299793790831,"up"
"5412","cluster5 vs_Normal_Brain","ITPRIPL2",1,0.609148459629125,"up"
"5413","cluster5 vs_Normal_Brain","NDUFS3",1,-1.16855639272076,"down"
